Client,Service Area,Expenditure Catergory,Expenditure Code,Paid Date,Trans No,Amount,Type of Expenditure,Supplier ID,Supplier Name
OCC,Direct Services,Materials,D3021,28/12/2016,60066335 - 1,524.66,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,28/12/2016,60066337 - 1,963,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,28/12/2016,60066339 - 1,1234.61,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,28/12/2016,60066340 - 0,910.8,Revenue,20005720,CAPITOL TILE SUPPLIES LTD
OCC,Direct Services,Materials,D3021,28/12/2016,60066347 - 1,1867.35,Revenue,20002183,EYRE & ELLISTON LTD
OCC,Direct Services,Materials,D3021,28/12/2016,60066351 - 0,1217.9,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,28/12/2016,60066365 - 0,615.58,Revenue,20006089,ICI CONTRACT DIRECT
OCC,Direct Services,Materials,D3021,28/12/2016,60066368 - 0,477.94,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,28/12/2016,60066375 - 1,600.89,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,28/12/2016,60066376 - 0,741.41,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,28/12/2016,60066383 - 0,696.22,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,28/12/2016,60066387 - 0,1489.92,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,28/12/2016,60066388 - 1,4547.34,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,28/12/2016,60066389 - 0,526.71,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,28/12/2016,60066393 - 0,486.65,Revenue,20002680,OXFORD SAFETY SUPPLIES
OCC,Direct Services,Materials,D3021,28/12/2016,60066394 - 1,517.3,Revenue,20002680,OXFORD SAFETY SUPPLIES
OCC,Direct Services,Materials,D3021,28/12/2016,60066397 - 0,1510.61,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Materials,D3021,28/12/2016,60066399 - 1,2750,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
OCC,Direct Services,Materials,D3021,28/12/2016,60066408 - 0,1194.34,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,28/12/2016,60066413 - 1,1679.7,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,28/12/2016,60066414 - 0,1050.65,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,28/12/2016,60066415 - 1,912.21,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,28/12/2016,60066416 - 0,1072.77,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,28/12/2016,60066417 - 1,869.52,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,28/12/2016,60066418 - 0,629.29,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,28/12/2016,60066420 - 0,532.06,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,28/12/2016,60066421 - 1,450.96,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,28/12/2016,60066422 - 0,580.51,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,28/12/2016,60066426 - 0,1592.16,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,28/12/2016,60066432 - 0,424.16,Revenue,20002005,HANSON AGGREGATES
OCC,Direct Services,Materials,D3021,28/12/2016,60066439 - 1,679.6,Revenue,20002249,INSTARMAC LTD
OCC,Direct Services,Materials,D3021,28/12/2016,60066442 - 0,7136,Revenue,20011554,MEON LTD
OCC,Direct Services,Materials,D3021,28/12/2016,60066443 - 1,3552.54,Revenue,20015230,MERKKO ENTERPRISES LIMITED
OCC,Direct Services,Reactive Maintenance & Minor Repairs,B1101,28/12/2016,60066445 - 1,492,Revenue,20000244,OXFORD REFRIGERATION LTD
OCC,Direct Services,Engineering Services Supplies and Services,D3319,28/12/2016,60066446 - 0,4886.9,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,28/12/2016,60066447 - 1,926.3,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,28/12/2016,60066448 - 0,926.3,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Temporary Bureau Staffing,A0108,28/12/2016,60066453 - 1,1612,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,28/12/2016,60066454 - 0,1933.2,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,28/12/2016,60066456 - 0,463.15,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,28/12/2016,60066457 - 1,3635.35,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Temporary Bureau Staffing,A0108,28/12/2016,60066458 - 0,806,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Temporary Bureau Staffing,A0108,28/12/2016,60066459 - 1,806,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,28/12/2016,60066460 - 0,2113.3,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,28/12/2016,60066461 - 1,5402.75,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,28/12/2016,60066462 - 0,4080.9,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Temporary Bureau Staffing,A0108,28/12/2016,60066464 - 0,483.6,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Temporary Bureau Staffing,A0108,28/12/2016,60066465 - 1,1531.4,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Temporary Bureau Staffing,A0108,28/12/2016,60066473 - 1,483.6,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Direct Services,Y237,28/12/2016,60066484 - 0,16506,Capital,20016516,PETER RIDLEY WASTE SYSTEMS
OCC,Direct Services,Protective Clothing,D3201,28/12/2016,60066487 - 1,753.36,Revenue,20008229,SITESAFE UK LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,28/12/2016,60066489 - 1,4281.18,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,28/12/2016,60066490 - 0,2345.75,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,28/12/2016,60066491 - 1,5128.26,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Temporary Bureau Staffing,A0108,28/12/2016,60066492 - 0,644.8,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Temporary Bureau Staffing,A0108,28/12/2016,60066496 - 0,644.8,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Temporary Bureau Staffing,A0108,28/12/2016,60066497 - 1,483.6,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Temporary Bureau Staffing,A0108,28/12/2016,60066499 - 1,967.2,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Temporary Bureau Staffing,A0108,28/12/2016,60066500 - 0,644.8,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Materials,D3021,28/12/2016,60066502 - 0,1426.5,Revenue,20008752,BARLOW & SONS (HERMITAGE) LTD
OCC,Direct Services,Materials,D3021,28/12/2016,60066507 - 1,475.9,Revenue,20002005,HANSON AGGREGATES
OCC,Direct Services,Materials,D3021,28/12/2016,60066508 - 0,484.12,Revenue,20002005,HANSON AGGREGATES
OCC,Direct Services,Engineering Services Supplies and Services,D3319,28/12/2016,60066510 - 0,3515.61,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,28/12/2016,60066511 - 1,1389.45,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Sign Shop Materials,D3018,28/12/2016,60066514 - 0,727.8,Revenue,20002393,SIGNPOST SOLUTIONS LTD T/AS SIGNFIX
OCC,Direct Services,Sign Shop Materials,D3018,28/12/2016,60066515 - 1,450,Revenue,20019378,SOMERFORD EQUIPMENT LIMITED
OCC,Direct Services,Materials,D3021,28/12/2016,60066516 - 0,1772.68,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,28/12/2016,60066517 - 1,1674.5,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,28/12/2016,60066519 - 1,770.64,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,28/12/2016,60066520 - 0,1798.16,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,28/12/2016,60066521 - 1,491.6,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,28/12/2016,60066522 - 0,1900,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,28/12/2016,60066524 - 0,750,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,28/12/2016,60066539 - 1,506.76,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,28/12/2016,60066546 - 0,660,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Tipping Charges,D3421,28/12/2016,60066551 - 1,660,Revenue,20012902,W & S RECYCLING SERVICES
OCC,Direct Services,Tipping Charges,D3421,28/12/2016,60066552 - 0,5047.4,Revenue,20012902,W & S RECYCLING SERVICES
OCC,Direct Services,Materials,D3021,28/12/2016,60066554 - 0,3169.47,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,28/12/2016,60066558 - 0,3759.82,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066579 - 1,504,Revenue,20008285,"VPS, THE VACANT PROPERTY SPECIALIST"
OCC,Direct Services,Materials,D3021,28/12/2016,60066585 - 1,911.16,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,28/12/2016,60066592 - 0,885,Revenue,20002183,EYRE & ELLISTON LTD
OCC,Direct Services,Materials,D3021,28/12/2016,60066593 - 1,498.1,Revenue,20002680,OXFORD SAFETY SUPPLIES
OCC,Direct Services,Materials,D3021,28/12/2016,60066594 - 0,2038.35,Revenue,20002680,OXFORD SAFETY SUPPLIES
OCC,Direct Services,Materials,D3021,28/12/2016,60066595 - 1,857.4,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Materials,D3021,28/12/2016,60066596 - 0,919.85,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066632 - 0,431.7,Revenue,20000210,BARKER & EVANS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066643 - 1,1560,Revenue,20012692,FREECHOICE GROUP
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066655 - 1,2000,Revenue,20013974,TOM GHEE CONSTRUCTION
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066656 - 0,2162.9,Revenue,20013974,TOM GHEE CONSTRUCTION
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066657 - 1,1154.4,Revenue,20013974,TOM GHEE CONSTRUCTION
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066658 - 0,739.35,Revenue,20013974,TOM GHEE CONSTRUCTION
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066659 - 1,960,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066660 - 0,30770,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066661 - 1,16750,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066662 - 0,979,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066663 - 1,580,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066664 - 0,955,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066666 - 0,820,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066668 - 0,670,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066670 - 0,670,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066671 - 1,670,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066672 - 0,670,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066673 - 1,670,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066674 - 0,670,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066675 - 1,670,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066676 - 0,670,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066677 - 1,620,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066678 - 0,440,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066682 - 0,442.5,Revenue,20014739,MULTI-FLOORS LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066686 - 0,1218,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066687 - 1,1218,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066688 - 0,1218,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066689 - 1,1323,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066690 - 1,1447,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066691 - 0,1646,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066692 - 1,1218,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066693 - 1,2436,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066694 - 0,1323,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066695 - 1,1130.15,Revenue,20011787,WESTLAKE ASPHALT COMPANY LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,28/12/2016,60066696 - 0,1739,Revenue,20011787,WESTLAKE ASPHALT COMPANY LTD
OCC,Direct Services,Engineering Services Supplies and Services,D3319,28/12/2016,60066697 - 1,1107.95,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,HRA,Consultants Fees,D3411,25/10/2016,1029845 - 0,2500,Revenue,20012776,MARSHALLS
OCC,HRA,Consultants Fees,D3411,25/10/2016,1029846 - 0,2500,Revenue,20012776,MARSHALLS
OCC,HRA,Main Contractor,Y021,11/10/2016,1030465 - 0,11180,Capital,20017474,NEWMAN BUILDING SOLUTIONS
OCC,HRA,Main Contractor,Y021,18/10/2016,1030769 - 0,2266.21,Capital,20015885,NATIONWIDE WINDOWS
OCC,HRA,Main Contractor,Y021,01/11/2016,1030942 - 0,850,Capital,20018723,ALLCOTT ASSOCIATES LLP
OCC,HRA,Furniture Removals,D3425,04/10/2016,1031245 - 0,705,Revenue,20018795,BELLVIEW TRANSPORT
OCC,HRA,General Contracted Services,D3401,04/10/2016,1031298 - 0,670,Revenue,20011972,EXTREME ENVIRONMENTAL SERVICES LTD
OCC,HRA,Services Maintenance (Planned),B1103,20/12/2016,1031353 - 4,3717.5,Revenue,20013614,SMS ENVIRONMENTAL LIMITED
OCC,HRA,Gas,B1502,11/10/2016,1031433 - 1,573.3,Revenue,20002402,SOUTHERN ELECTRIC PLC
OCC,HRA,Water & Sewerage Charges,B1830,11/10/2016,1031479 - 1,719.01,Revenue,20002423,THAMES WATER UTILITIES LTD
OCC,HRA,Main Contractor,Y021,18/10/2016,1031568 - 0,424.07,Capital,20015885,NATIONWIDE WINDOWS
OCC,HRA,Rent,B1701,04/10/2016,1031586 - 1,2227,Revenue,20002952,LINCOLN COLLEGE
OCC,HRA,Main Contractor,Y021,18/10/2016,1031597 - 0,466,Capital,20015885,NATIONWIDE WINDOWS
OCC,HRA,Temporary Bureau Staffing,A0108,25/10/2016,1031605 - 0,923.15,Revenue,20018821,EDEN BROWN LTD
OCC,HRA,Main Contractor,Y021,04/10/2016,1031612 - 0,866.25,Capital,20011918,MACDONALD & COMPANY FREELANCE LTD
OCC,HRA,Main Contractor,Y021,11/10/2016,1031746 - 0,866.25,Capital,20011918,MACDONALD & COMPANY FREELANCE LTD
OCC,HRA,Main Contractor,Y021,18/10/2016,1031855 - 0,1142.4,Capital,20018827,THE OYSTER PARTNERSHIP LTD
OCC,HRA,Consultants Fees,D3411,18/10/2016,1031860 - 0,3800,Revenue,20008132,ARCADIS LLP
OCC,HRA,Main Contractor,Y021,18/10/2016,1031861 - 0,4010,Capital,20008132,ARCADIS LLP
OCC,HRA,Main Contractor,Y021,18/10/2016,1031868 - 0,971.25,Capital,20011918,MACDONALD & COMPANY FREELANCE LTD
OCC,HRA,Replacement Furniture,D3003,04/10/2016,1031878 - 0,515,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
OCC,HRA,Replacement Furniture,D3003,04/10/2016,1031880 - 0,460,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
OCC,HRA,General Stationery Supplies,D3301,25/10/2016,1031983 - 1,1386,Revenue,20010006,ADVANCED CARD BUREAU LTD
OCC,HRA,Furniture & Equipment Purchase,D3001,04/10/2016,1031999 - 0,1503.12,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
OCC,HRA,Furniture & Equipment Purchase,D3001,18/10/2016,1032001 - 0,1182.16,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
OCC,HRA,Counsel & External Legal Fees,D3417,18/10/2016,1032008 - 0,7510,Revenue,20008797,"KNIGHTS PROFESSIONAL SERVICES LTD.,"
OCC,HRA,Electricity,B1501,01/11/2016,1032026 - 1,723.61,Revenue,20002402,SOUTHERN ELECTRIC PLC
OCC,HRA,Furniture & Equipment Purchase,D3001,04/10/2016,1032052 - 0,1797.42,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
OCC,HRA,Furniture & Equipment Purchase,D3001,04/10/2016,1032053 - 0,1422.16,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
OCC,HRA,Furniture & Equipment Purchase,D3001,11/10/2016,1032081 - 0,2220.42,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
OCC,HRA,Main Contractor,Y021,11/10/2016,1032189 - 0,748673.92,Capital,20016787,WILLMOTT DIXON CONSTRUCTION LTD
OCC,HRA,Counsel & External Legal Fees,D3417,11/10/2016,1032214 - 0,4350,Revenue,20008923,TROWERS & HAMLINS
OCC,HRA,Counsel & External Legal Fees,D3417,11/10/2016,1032215 - 0,5155.1,Revenue,20008923,TROWERS & HAMLINS
OCC,HRA,Counsel & External Legal Fees,D3417,11/10/2016,1032216 - 0,2072.62,Revenue,20008923,TROWERS & HAMLINS
OCC,HRA,Main Contractor,Y021,01/11/2016,1032259 - 0,2305.1,Capital,20018827,THE OYSTER PARTNERSHIP LTD
OCC,HRA,Furniture Removals,D3425,25/10/2016,1032270 - 0,1060,Revenue,20018795,BELLVIEW TRANSPORT
OCC,HRA,Furniture & Equipment Purchase,D3001,18/10/2016,1032272 - 0,486.85,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
OCC,HRA,Laundry Appliances,B1222,25/10/2016,1032293 - 0,2152.5,Revenue,20018987,JAMES ARMSTRONG & CO LTD
OCC,HRA,Temporary Bureau Staffing,A0108,01/11/2016,1032303 - 0,627.45,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD
OCC,HRA,Instructors & Coaching Fees,D3413,18/10/2016,1032309 - 0,551.2,Revenue,20019363,D MCGOWAN TRAINING AND CONSULTANCY LTD
OCC,HRA,Main Contractor,Y021,25/10/2016,1032351 - 0,10000,Capital,20002369,RIDGE & PARTNERS LLP
OCC,HRA,Temporary Bureau Staffing,A0108,18/10/2016,1032358 - 0,720.9,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD
OCC,HRA,Temporary Bureau Staffing,A0108,18/10/2016,1032360 - 0,578.5,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD
OCC,HRA,Temporary Bureau Staffing,A0108,18/10/2016,1032363 - 0,427.2,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD
OCC,HRA,Temporary Bureau Staffing,A0108,18/10/2016,1032364 - 0,676.4,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD
OCC,HRA,Temporary Bureau Staffing,A0108,25/10/2016,1032365 - 0,645.25,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD
