Body Name,Organisational Unit,Expenditure Category,Expenditure Code,Paid Date,Trans No,Amount,Capital or Revenue,Supplier ID,Supplier Name
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,28/07/2015,1018579_1,1102.50,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,28/07/2015,1018580_1,805.00,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,28/07/2015,1018581_1,1564.08,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,28/07/2015,1018582_1,805.00,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,04/08/2015,1018622_1,813.75,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,04/08/2015,1018623_1,1120.89,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,04/08/2015,1018624_1,1793.20,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,04/08/2015,1018631_1,1512.42,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,11/08/2015,1019179_1,1084.14,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,11/08/2015,1019192_1,1581.72,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,11/08/2015,1019205_1,1858.00,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,18/08/2015,1019706_1,1304.64,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,18/08/2015,1019770_1,1818.75,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,18/08/2015,1019771_1,805.00,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,18/08/2015,1019772_1,822.50,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,18/08/2015,1019773_1,1596.00,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,18/08/2015,1019774_1,1839.55,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,25/08/2015,1019775_1,1267.89,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,08/09/2015,1019995_1,1814.25,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,02/09/2015,1019996_1,1102.51,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,22/09/2015,1019997_1,1545.18,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,22/09/2015,1019998_1,1567.86,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,08/09/2015,1019999_1,1815.60,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,22/09/2015,1020003_1,717.50,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,22/09/2015,1020241_1,805.00,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,08/09/2015,1020242_1,1815.15,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,22/09/2015,1020243_1,1627.08,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,15/09/2015,1020404_1,1617.00,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,15/09/2015,1020413_1,752.50,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,22/09/2015,1020737_1,1627.50,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Consultants Fees,D3411,28/07/2015,1018485_1,5246.23,Revenue,20018829,JMP CONSULTANTS                                   
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,25/08/2015,1018922_1,1659.00,Revenue,20018832,MATCHTECH GROUP PLC                               
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,04/08/2015,1019046_1,1659.00,Revenue,20018832,MATCHTECH GROUP PLC                               
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,25/08/2015,1019705_1,1753.80,Revenue,20018832,MATCHTECH GROUP PLC                               
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,25/08/2015,1019743_0,1753.80,Revenue,20018832,MATCHTECH GROUP PLC                               
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,25/08/2015,1019896_1,1753.80,Revenue,20018832,MATCHTECH GROUP PLC                               
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,25/08/2015,1020123_1,1753.80,Revenue,20018832,MATCHTECH GROUP PLC                               
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,08/09/2015,1020239_1,1753.80,Revenue,20018832,MATCHTECH GROUP PLC                               
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,15/09/2015,1020533_1,1753.80,Revenue,20018832,MATCHTECH GROUP PLC                               
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,04/08/2015,1018608_1,660.27,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,11/08/2015,1018885_1,734.52,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,11/08/2015,1018945_1,592.55,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,18/08/2015,1019047_1,683.82,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,25/08/2015,1019698_1,651.81,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,25/08/2015,1019699_1,626.41,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,HRA,Main Contractor,Y021,02/09/2015,1019703_1,1063.75,Capital,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,02/09/2015,1019716_1,643.34,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,02/09/2015,1019717_1,639.11,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,HRA,Main Contractor,Y021,02/09/2015,1019769_1,1063.75,Capital,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,02/09/2015,1019820_1,643.34,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,08/09/2015,1020008_1,668.74,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,08/09/2015,1020009_1,647.57,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,HRA,Main Contractor,Y021,15/09/2015,1020410_1,1063.75,Capital,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,HRA,Main Contractor,Y021,15/09/2015,1020411_1,1063.75,Capital,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,HRA,Main Contractor,Y021,22/09/2015,1020412_1,1063.75,Capital,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,15/09/2015,1020487_1,554.46,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,15/09/2015,1020774_1,698.36,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,Partnerships Team,Consultants Fees,D3411,21/07/2015,1018342_1,40740.00,Revenue,20018837,STEER DAVIES GLEAVE                               
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,07/07/2015,1017686_1,800.00,Revenue,20018839,JADU LTD                                          
Oxford City Council,Business Improvement,Main Contractor,Y021,14/07/2015,1018459_1,9600.00,Capital,20018839,JADU LTD                                          
Oxford City Council,Business Improvement,Main Contractor,Y021,18/08/2015,1019126_1,8000.00,Capital,20018839,JADU LTD                                          
Oxford City Council,Business Improvement,Main Contractor,Y021,29/09/2015,1020513_1,2000.00,Capital,20018839,JADU LTD                                          
Oxford City Council,Financial Services,Consultants Fees,D3411,04/08/2015,1018902_1,14520.00,Revenue,20018846,SYSTEMSACCOUNTANTS LTD                            
Oxford City Council,Financial Services,Consultants Fees,D3411,02/09/2015,1019359_1,8850.00,Revenue,20018846,SYSTEMSACCOUNTANTS LTD                            
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,11/08/2015,60042051_1,3060.99,Revenue,20018854,IMPACT LIGHTING SOLUTIONS LTD                     
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,25/08/2015,60043143_1,7308.64,Revenue,20018854,IMPACT LIGHTING SOLUTIONS LTD                     
Oxford City Council,Welfare Reform Team,Consultants Fees,D3411,18/08/2015,1019493_1,6655.00,Revenue,20018861,THE FINANCIAL INCLUSION CENTRE                    
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,28/07/2015,1018890_1,1401.14,Revenue,20018862,JUDD FARRIS LTD                                   
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,28/07/2015,1018891_1,1077.80,Revenue,20018862,JUDD FARRIS LTD                                   
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,28/07/2015,1018892_1,982.70,Revenue,20018862,JUDD FARRIS LTD                                   
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,28/07/2015,1018893_1,1394.80,Revenue,20018862,JUDD FARRIS LTD                                   
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,28/07/2015,1018894_1,1371.03,Revenue,20018862,JUDD FARRIS LTD                                   
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,28/07/2015,1018895_1,1093.65,Revenue,20018862,JUDD FARRIS LTD                                   
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,28/07/2015,1018896_1,1030.25,Revenue,20018862,JUDD FARRIS LTD                                   
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,28/07/2015,1018897_1,1061.95,Revenue,20018862,JUDD FARRIS LTD                                   
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,28/07/2015,1018898_1,1061.95,Revenue,20018862,JUDD FARRIS LTD                                   
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,18/08/2015,1019691_1,1386.88,Revenue,20018862,JUDD FARRIS LTD                                   
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,11/08/2015,1019268_1,1536.00,Revenue,20018868,BRG INTERIM SOLUTIONS LTD                         
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,18/08/2015,1019557_1,948.00,Revenue,20018868,BRG INTERIM SOLUTIONS LTD                         
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,02/09/2015,1020356_1,1704.00,Revenue,20018868,BRG INTERIM SOLUTIONS LTD                         
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,08/09/2015,1020357_1,1128.00,Revenue,20018868,BRG INTERIM SOLUTIONS LTD                         
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,08/09/2015,1020358_1,1200.00,Revenue,20018868,BRG INTERIM SOLUTIONS LTD                         
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,08/09/2015,1020359_1,1740.00,Revenue,20018868,BRG INTERIM SOLUTIONS LTD                         
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,08/09/2015,1020360_1,1731.84,Revenue,20018868,BRG INTERIM SOLUTIONS LTD                         
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,08/09/2015,1020361_1,879.84,Revenue,20018868,BRG INTERIM SOLUTIONS LTD                         
