body_name,organisational_unit,expenditure_category,expenditure_code,paid_date,trans_no,amount,type,supplier_id,supplier_name
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,24/05/2016,1028390_0,1980,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,01/06/2016,1028423_0,1389.98,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,01/06/2016,1028424_0,1485,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,01/06/2016,1028431_0,860.7,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,24/05/2016,1028458_0,2475,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,07/06/2016,1028587_0,1347.35,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,21/06/2016,1028608_1,1485,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,07/06/2016,1028610_0,860.7,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,21/06/2016,1028720_0,1483.79,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,21/06/2016,1028882_0,1466.73,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,21/06/2016,1028971_1,2475,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,21/06/2016,1028992_1,1980,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,28/06/2016,1029050_0,1389.98,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,05/04/2016,1027130_0,1962.98,Revenue,20018147,NORTHGATE INFORMATION SOLUTIONS                   
Oxford City Council,Planning & Regulatory,Consultants Fees,D3411,01/06/2016,1028387_0,810,Revenue,20018154,
Oxford City Council,Assistant Chief Executive,Corporate Design,D3444,28/06/2016,1029054_0,2300,Revenue,20018161,RUXLEY COMMUNICATIONS LTD                         
Oxford City Council,Community Services,Contributions,D3702,05/04/2016,46289304_1,1000,Revenue,20018170,ST MARGARET'S AREA SOCIETY                        
Oxford City Council,Community Services,Consultants Fees,D3411,26/04/2016,1027519_0,1996.3,Revenue,20018207,THE SPORT  LEISURE & CULTURE CONSULTANCY LTD      
Oxford City Council,Community Services,Consultants Fees,D3411,24/05/2016,1028497_0,1785,Revenue,20018207,THE SPORT  LEISURE & CULTURE CONSULTANCY LTD      
Oxford City Council,Community Services,Consultants Fees,D3411,28/06/2016,1028939_0,4692,Revenue,20018207,THE SPORT  LEISURE & CULTURE CONSULTANCY LTD      
Oxford City Council,Community Services,Consultants Fees,D3411,28/06/2016,1029193_0,1990,Revenue,20018207,THE SPORT  LEISURE & CULTURE CONSULTANCY LTD      
Oxford City Council,Community Services,Consultants Fees,D3411,28/06/2016,1029194_0,716.34,Revenue,20018207,THE SPORT  LEISURE & CULTURE CONSULTANCY LTD      
Oxford City Council,Direct Services,Short Courses,A0622,26/04/2016,1027695_0,1096,Revenue,20018213,VEHICLE TECHNOLOGY SOLUTIONS LTD                  
Oxford City Council,Direct Services,Plant Purchase,C2002,19/04/2016,47984709_1,532.6,Revenue,20018213,VEHICLE TECHNOLOGY SOLUTIONS LTD                  
Oxford City Council,Direct Services,Plant Purchase,C2002,19/04/2016,47984710_0,638.8,Revenue,20018213,VEHICLE TECHNOLOGY SOLUTIONS LTD                  
Oxford City Council,Direct Services,Plant Purchase,C2002,19/04/2016,47984711_1,1937,Revenue,20018213,VEHICLE TECHNOLOGY SOLUTIONS LTD                  
Oxford City Council,Direct Services,General Contracted Services,D3401,24/05/2016,47985259_0,1330,Revenue,20018213,VEHICLE TECHNOLOGY SOLUTIONS LTD                  
Oxford City Council,Community Services,Grants,D3701,21/06/2016,1028880_0,2796,Revenue,20018218,THE SPORT FOR STREETS INITIATIVE                  
Oxford City Council,Community Services,Instructors & Coaching Fees,D3413,17/05/2016,46289855_1,1635,Revenue,20018218,THE SPORT FOR STREETS INITIATIVE                  
Oxford City Council,Community Services,Instructors & Coaching Fees,D3413,01/06/2016,46289982_1,1635,Revenue,20018218,THE SPORT FOR STREETS INITIATIVE                  
Oxford City Council,Community Services,General Contracted Services,D3401,21/06/2016,1028778_0,650,Revenue,20018238,ORIGIN TECHNICAL PRODUCTIONS                      
Oxford City Council,Housing and Property,Counsel & External Legal Fees,D3417,05/04/2016,1027452_0,509,Revenue,20018250,PINSENT MASONS LLP                                
Oxford City Council,Environmental Sustainability,Subscriptions,D3703,14/06/2016,1028545_0,5875,Revenue,20018271,NATIONAL ENERGY FOUNDATION                        
Oxford City Council,Community Services,Furniture & Equipment Purchase,D3001,26/04/2016,1027510_0,1140,Revenue,20018272,SANDLER SEATING LIMITED                           
Oxford City Council,Community Services,Postage & Carriage,D3501,26/04/2016,1027510_1,120,Revenue,20018272,SANDLER SEATING LIMITED                           
Oxford City Council,Planning & Regulatory,Consultants Fees,D3411,05/04/2016,1027385_0,6400,Revenue,20018276,DESIGN COUNCIL                                    
Oxford City Council,Planning & Regulatory,Consultants Fees,D3411,26/04/2016,1027386_1,6800,Revenue,20018276,DESIGN COUNCIL                                    
Oxford City Council,Planning & Regulatory,Consultants Fees,D3411,26/04/2016,1027387_0,6400,Revenue,20018276,DESIGN COUNCIL                                    
Oxford City Council,Planning & Regulatory,Consultants Fees,D3411,05/04/2016,1027388_0,6000,Revenue,20018276,DESIGN COUNCIL                                    
Oxford City Council,Planning & Regulatory,Consultants Fees,D3411,14/06/2016,1028721_0,6000,Revenue,20018276,DESIGN COUNCIL                                    
Oxford City Council,Direct Services,Plants,D3025,14/06/2016,1028555_0,8199.9,Revenue,20018282,GLENDALE COUNTYRYSIDE T/A CIVIC TREES             
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,12/04/2016,46289476_1,543,Revenue,20018302,IAN WEBB ENGINEERING LTD                          
Oxford City Council,Direct Services,Materials,D3021,01/06/2016,1028299_0,880.92,Revenue,20018307,BARRETTINE ENVIRONMENTAL HEALTH (J.V. BARRETT CO) 
Oxford City Council,Direct Services,Staff Advertising,A0702,26/04/2016,1027782_0,630,Revenue,20018315,HAYMARKET ADVERTISEMENT                           
Oxford City Council,Community Services,Contributions,D3702,05/04/2016,46289299_1,500,Revenue,20018342,DAYBREAK OXFORD                                   
Oxford City Council,Community Services,General Contracted Services,D3401,05/04/2016,1027304_0,538.87,Revenue,20018343,
Oxford City Council,Community Services,General Contracted Services,D3401,05/04/2016,1027410_0,822.41,Revenue,20018343,
Oxford City Council,Community Services,Grants,D3701,26/04/2016,46289608_1,1000,Revenue,20018370,ABINGDON RUGBY FOOTBALL CLUB LTD
Oxford City Council,Financial Services,Furniture & Equipment Purchase,D3001,17/05/2016,1028333_1,10765,Revenue,20018384,TRUSTED TERMINAL LTD (TRADING AS TRUST ID)        
Oxford City Council,Partnerships Team,Consultants Fees,D3411,10/05/2016,1027828_0,3000,Revenue,20018400,DESIGNS ON LTD (T/A B4 BUSINESS MAGAZINE)         
Oxford City Council,Community Services,Advertising & Publicity,D3802,24/05/2016,1028592_0,750,Revenue,20018400,DESIGNS ON LTD (T/A B4 BUSINESS MAGAZINE)         
Oxford City Council,Community Services,Security Services,D3418,05/04/2016,1027309_0,560,Revenue,20018420,SHOWSEC INTERNATIONAL LTD                         
Oxford City Council,Community Services,Security Services,D3418,24/05/2016,1028219_0,566,Revenue,20018420,SHOWSEC INTERNATIONAL LTD                         
Oxford City Council,Community Services,Security Services,D3418,17/05/2016,1028229_0,566,Revenue,20018420,SHOWSEC INTERNATIONAL LTD                         
Oxford City Council,Community Services,Security Services,D3418,10/05/2016,1028241_0,566,Revenue,20018420,SHOWSEC INTERNATIONAL LTD                         
Oxford City Council,Community Services,Security Services,D3418,01/06/2016,1028487_0,819.13,Revenue,20018420,SHOWSEC INTERNATIONAL LTD                         
Oxford City Council,Community Services,Security Services,D3418,24/05/2016,1028488_0,566,Revenue,20018420,SHOWSEC INTERNATIONAL LTD                         
Oxford City Council,Community Services,Security Services,D3418,14/06/2016,1028739_0,566,Revenue,20018420,SHOWSEC INTERNATIONAL LTD                         
Oxford City Council,Community Services,Security Services,D3418,28/06/2016,1029130_0,566,Revenue,20018420,SHOWSEC INTERNATIONAL LTD                         
Oxford City Council,Community Services,General Contracted Services,D3401,12/04/2016,1027502_0,3328,Revenue,20018431,SAFE SECURITY & EVENTS LTD                        
Oxford City Council,Housing and Property,Grants,D3701,19/04/2016,46289488_1,25000,Revenue,20018434,NHS OXFORDSHIRE CCG                               
Oxford City Council,Housing and Property,General Contracted Services,D3401,04/05/2016,1028122_1,5085,Revenue,20018455,BOSTOCK MARKETING GROUP LTD                       
Oxford City Council,Community Services,General Contracted Services,D3401,14/06/2016,1028977_1,714,Revenue,20018479,GET SUPPORT IT SERVICES LIMITED                   
Oxford City Council,Community Services,General Contracted Services,D3401,14/06/2016,1028978_1,714,Revenue,20018479,GET SUPPORT IT SERVICES LIMITED                   
Oxford City Council,Community Services,General Contracted Services,D3401,14/06/2016,1029084_1,714,Revenue,20018479,GET SUPPORT IT SERVICES LIMITED                   
Oxford City Council,Assistant Chief Executive,Other Contributions,Y995,04/05/2016,48021491_1,522,Capital,20018483,VIRGIN MEDIA LTD                                  
Oxford City Council,Assistant Chief Executive,Main Contractor,Y021,28/06/2016,48021547_1,752.26,Capital,20018483,VIRGIN MEDIA LTD                                  
Oxford City Council,Community Services,Short Courses,A0622,28/06/2016,1029336_0,2468.75,Revenue,20018484,XENON MANAGEMENT TRAINING & RECRUITMENT LTD       
Oxford City Council,Community Services,Awards / Prizes,D3705,19/04/2016,1027815_0,1200,Revenue,20018503,THE GIFT VOUCHER SHOP                             
Oxford City Council,Community Services,Awards / Prizes,D3705,01/06/2016,1028683_0,1000,Revenue,20018503,THE GIFT VOUCHER SHOP                             
Oxford City Council,Community Services,General Contracted Services,D3401,12/04/2016,1027520_0,996.48,Revenue,20018509,EVENT COMMUNICATIONS SERVICES LTD                 
Oxford City Council,Direct Services,Materials,D3021,21/06/2016,1029278_0,673.5,Revenue,20018521,D TEC INTERNATIONAL LIMITED                       
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,12/04/2016,60054029_0,43287.18,Revenue,20018574,ART CONTRACTS LIMITED                             
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,19/04/2016,60054402_1,500,Revenue,20018590,FURLONG AND HIGGS LTD                             
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,17/05/2016,60055608_0,46339.86,Revenue,20018590,FURLONG AND HIGGS LTD                             
Oxford City Council,Suspense,Car Salary Sacrifice,A0966,26/04/2016,46289470_1,9201.03,Revenue,20018618,TUSKERDIRECT LTD                                  
Oxford City Council,Suspense,Car Salary Sacrifice,A0966,26/04/2016,46289470_2,590.75,Revenue,20018618,TUSKERDIRECT LTD                                  
Oxford City Council,Suspense,Car Salary Sacrifice,A0966,01/06/2016,46289782_1,9600.55,Revenue,20018618,TUSKERDIRECT LTD                                  
Oxford City Council,Suspense,Car Salary Sacrifice,A0966,01/06/2016,46289782_2,615.29,Revenue,20018618,TUSKERDIRECT LTD                                  
Oxford City Council,Suspense,Car Salary Sacrifice,A0966,28/06/2016,46290156_1,9917.11,Revenue,20018618,TUSKERDIRECT LTD                                  
Oxford City Council,Suspense,Car Salary Sacrifice,A0966,28/06/2016,46290156_2,633.45,Revenue,20018618,TUSKERDIRECT LTD                                  
Oxford City Council,Transformation,Advertising & Publicity,D3802,07/06/2016,1028418_0,2800,Revenue,20018628,ONCE CREATIVE BOX LIMITED                         
Oxford City Council,Community Services,General Contracted Services,D3401,01/04/2016,1027335_0,6015.76,Revenue,20018633,PIGGOTTS COMPANY LTD                              
Oxford City Council,Direct Services,Subscriptions,D3703,21/06/2016,46290192_1,799,Revenue,20018637,AIMS                                              
Oxford City Council,Direct Services,General Contracted Services,D3401,07/06/2016,60056354_0,2350,Revenue,20018638,HYDRO CLEANSING LTD                               
Oxford City Council,Suspense,Other Miscellaneous Expenses,D3811,10/05/2016,46289819_1,564.8,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Repairs & Improvements,B1109,05/04/2016,47984562_0,2608.33,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,05/04/2016,60053826_1,5719,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,05/04/2016,60053827_0,5719,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,05/04/2016,60053829_0,606.2,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,19/04/2016,60054407_0,5719,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,19/04/2016,60054408_1,1220.76,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,19/04/2016,60054409_0,1263.73,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,19/04/2016,60054410_1,2313.32,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/04/2016,60054767_0,1243.75,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,10/05/2016,60055156_0,2897.09,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,10/05/2016,60055157_2,1129.28,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,10/05/2016,60055175_0,5719,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
