Body Name,Organisational Unit,Expenditure Category,Expenditure Code,Paid Date,Trans No,Amount,Type,Supplier ID,Supplier Name
Oxford City Council,"Leisure, Parks & Communities",Consultants Fees,D3411,00:00:00,1004956_1,5592.78,Revenue,20018207,THE SPORT  LEISURE & CULTURE CONSULTANCY LTD      
Oxford City Council,Direct Services,Tools,D3023,00:00:00,47974699_2,1495,Revenue,20018213,VEHICLE TECHNOLOGY SOLUTIONS LTD                  
Oxford City Council,Direct Services,Materials,D3021,00:00:00,47974725_2,2610,Revenue,20018213,VEHICLE TECHNOLOGY SOLUTIONS LTD                  
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,47975411_1,1330,Revenue,20018213,VEHICLE TECHNOLOGY SOLUTIONS LTD                  
Oxford City Council,"Leisure, Parks & Communities",Instructors & Coaching Fees,D3413,00:00:00,1006252_1,800,Revenue,20018218,THE SPORT FOR STREETS INITIATIVE                  
Oxford City Council,Direct Services,General Contracted Services,D3401   ,00:00:00,60019898_1,2906.4,Revenue,20018219,ANDREW HENDERSON LIMITED                          
Oxford City Council,Direct Services,General Contracted Services,D3401   ,00:00:00,60019922_1,2884.2,Revenue,20018219,ANDREW HENDERSON LIMITED                          
Oxford City Council,Law and Governance,Conferences,D3602,00:00:00,1005066_1,502.51,Revenue,20018223,UNIVERSITY OF OXFORD T/A UNIVERSITY CLUB          
Oxford City Council,"Leisure, Parks & Communities",Reactive Maintenance & Minor Repairs,B1101,00:00:00,1006081_1,5476.65,Revenue,20018228,CLASS AFFINITY PROJECTS LIMITED                   
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,00:00:00,1004903_1,2080,Revenue,20018242,OXFORDSHIRE RUGBY FOOTBALL UNION LIMITED          
Oxford City Council,"Policy, Culture and Communication",Consultants Fees,D3411,00:00:00,1004854_1,1500,Revenue,20018244,MARY CLARKE                                       
Oxford City Council,Environmental Development,Furniture & Equipment Purchase,D3001,00:00:00,1003406_1,3675,Revenue,20018245,STANBURYS LIMITED                                 
Oxford City Council,City Development,General Contracted Services,D3401,00:00:00,1005963_1,9500,Revenue,20018250,PINSENT MASONS LLP                                
Oxford City Council,Direct Services,Short Courses,A0622,00:00:00,1004152_1,2575,Revenue,20018263,PRISTINE CONDITION                                
Oxford City Council,Direct Services,Short Courses,A0622,00:00:00,1004962_1,725,Revenue,20018263,PRISTINE CONDITION                                
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,00:00:00,46282083_1,3000,Revenue,20018268,OXFORD UNITED FOOTBALL CLUB                       
Oxford City Council,Human Resources & Facilities,Furniture & Equipment Purchase,D3001,00:00:00,1004542_1,3321,Revenue,20018272,SANDLER SEATING LIMITED                           
Oxford City Council,Human Resources & Facilities,Postage & Carriage,D3501,00:00:00,1004542_2,160,Revenue,20018272,SANDLER SEATING LIMITED                           
Oxford City Council,Law and Governance,Equipment Hire Charges,D3006,00:00:00,1004650_1,4660,Revenue,20018274,JA & TJ LAUGHTON T/A MOBILE TOILET HIRE           
Oxford City Council,City Development,Consultants Fees,D3411,00:00:00,1004625_1,6500,Revenue,20018276,DESIGN COUNCIL                                    
Oxford City Council,City Development,Consultants Fees,D3411,00:00:00,1004735_1,16800,Revenue,20018276,DESIGN COUNCIL                                    
Oxford City Council,City Development,Consultants Fees,D3411,00:00:00,1005130_1,6500,Revenue,20018276,DESIGN COUNCIL                                    
Oxford City Council,HRA,Main Contractor,Y021,00:00:00,1005888_1,6500,Capital,20018276,DESIGN COUNCIL                                    
Oxford City Council,Environmental Development,Consultants Fees,D3411,00:00:00,1004460_1,13872.5,Revenue,20018281,BLUESKY INTERNATIONAL LIMITED                     
Oxford City Council,Environmental Development,Consultants Fees,D3411,00:00:00,1004995_1,13872.5,Revenue,20018281,BLUESKY INTERNATIONAL LIMITED                     
Oxford City Council,"Leisure, Parks & Communities",Tools,D3023,00:00:00,1004714_1,3998.18,Revenue,20018282,GLENDALE COUNTYRYSIDE T/A CIVIC TREES             
Oxford City Council,Environmental Development,Consultants Fees,D3411,00:00:00,1004983_1,3000,Revenue,20018286,NASEEM SARBATTA-WALIA                             
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,00:00:00,1005663_1,1384,Revenue,20018289,AMBTRANS UK LTD                                   
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,00:00:00,1004465_1,647,Revenue,20018292,ACTIVE NATION UK LTD                              
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,00:00:00,1006593_1,1333.2,Revenue,20018292,ACTIVE NATION UK LTD                              
Oxford City Council,Law and Governance,Furniture & Equipment Purchase,D3001,00:00:00,1004468_1,4994,Revenue,20018298,BRUYNZEEL STORAGE SYSTEMS LIMITED
Oxford City Council,Customer Services,CPD (Continuous Professional Development),A0634,00:00:00,1004675_1,1050,Revenue,20018301,REDDENHILL CONSULTING LIMITED                     
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46281099_1,500,Revenue,20018306,OXTALK                                            
Oxford City Council,Environmental Development,Materials,D3021,00:00:00,1004737_1,1142.57,Revenue,20018307,BARRETTINE ENVIRONMENTAL HEALTH (J.V. BARRETT CO) 
Oxford City Council,Environmental Development,Materials,D3021,00:00:00,1004737_2,-142.83,Revenue,20018307,BARRETTINE ENVIRONMENTAL HEALTH (J.V. BARRETT CO) 
Oxford City Council,City Development,Staff Advertising,A0702,00:00:00,1004258_1,3829,Revenue,20018308,JGP RESOURCING LTD                                
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees - Site Survey,Y169,00:00:00,48020782_1,600,Capital,20018310,FIRE & SAFETY (LONDON) LTD                        
Oxford City Council,"Policy, Culture and Communication",Main Contractor,Y021,00:00:00,1006507_1,11800,Capital,20018311,MOTT MACDONALD LTD                                
Oxford City Council,Law and Governance,Flood Prevention,B1318,00:00:00,46282236_1,21037,Revenue,20018313,STUART GROUP LTD                                  
Oxford City Council,"Policy, Culture and Communication",Grants,D3701,00:00:00,46281431_1,750,Revenue,20018317,ANNABEL RALPHS & DIANE JONES-PARRY                
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,00:00:00,1004778_1,4000,Revenue,20018318,VELK CONSULTING LIMITED                           
Oxford City Council,"Leisure, Parks & Communities",Provisions,D3101,00:00:00,1006096_1,914,Revenue,20018320,ABINGDON SCHOOL                                   
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,00:00:00,60020203_1,58086,Revenue,20018321,AVONSIDE ROOFING LTD                              
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,00:00:00,60021323_1,3704,Revenue,20018321,AVONSIDE ROOFING LTD                              
Oxford City Council,Environmental Development,General Contracted Services,D3401,00:00:00,1004942_1,2000,Revenue,20018322,BREATHING SPACE ACTIVITIES LTD                    
Oxford City Council,HRA,Main Contractor,Y021,00:00:00,48020809_1,5197.69,Capital,20018324,GEOSTRUCTURES LTD                                 
Oxford City Council,HRA,Main Contractor,Y021,00:00:00,48020842_1,9659.3,Capital,20018324,GEOSTRUCTURES LTD                                 
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,00:00:00,1004363_1,3160,Revenue,20018325,PAUL ATCHISON                                     
Oxford City Council,"Leisure, Parks & Communities",Advertising & Publicity,D3802,00:00:00,1006108_1,775,Revenue,20018325,PAUL ATCHISON                                     
Oxford City Council,Regeneration and Major Projects Team,General Contracted Services,D3401,00:00:00,1004982_1,1780,Revenue,20018329,MKA ECOLOGY LTD                                   
Oxford City Council,Regeneration and Major Projects Team,General Contracted Services,D3401,00:00:00,1004732_1,1750,Revenue,20018330,JOHN MOORE HERITAGE SERVICES                      
Oxford City Council,"Leisure, Parks & Communities",Advertising & Publicity,D3802,00:00:00,1004413_1,1100,Revenue,20018333,SURF & TURF INSTANT SHELTERS LTD                  
Oxford City Council,Customer Services,General Contracted Services,D3401,00:00:00,1004405_1,11452.5,Revenue,20018334,CENTRE FOR ECONOMIC & SOCIAL INSLUSION            
Oxford City Council,Customer Services,General Contracted Services,D3401,00:00:00,1006699_1,11452.5,Revenue,20018334,CENTRE FOR ECONOMIC & SOCIAL INSLUSION            
Oxford City Council,City Development,Counsel & External Legal Fees,D3417,00:00:00,1005031_1,3000,Revenue,20018338,ANTHONY CREAN QC                                  
Oxford City Council,City Development,Counsel & External Legal Fees,D3417,00:00:00,1005033_1,3000,Revenue,20018338,ANTHONY CREAN QC                                  
Oxford City Council,City Development,Counsel & External Legal Fees,D3417,00:00:00,1006337_1,4000,Revenue,20018338,ANTHONY CREAN QC                                  
Oxford City Council,Environmental Development,General Contracted Services,D3401,00:00:00,1004870_1,2850,Revenue,20018340,CENERGIST LTD                                     
Oxford City Council,Human Resources & Facilities,Furniture & Equipment Purchase,D3001,00:00:00,1004484_1,10060,Revenue,20018341,POWER VOTE UK LTD                                 
Oxford City Council,"Leisure, Parks & Communities",Other Miscellaneous Expenses,D3811,00:00:00,46281257_1,500,Revenue,20018342,DAYBREAK OXFORD                                   
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,00:00:00,1004702_1,728.45,Revenue,20018343,EUTON DALEY                                       
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,00:00:00,1005062_1,1485,Revenue,20018343,EUTON DALEY                                       
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,00:00:00,1005250_1,845,Revenue,20018343,EUTON DALEY                                       
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,00:00:00,1006218_1,2300,Revenue,20018343,EUTON DALEY                                       
Oxford City Council,"Policy, Culture and Communication",Grants,D3701,00:00:00,46281964_1,1000,Revenue,20018343,EUTON DALEY                                       
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees - Mechanical,Y164,00:00:00,48020861_1,987,Capital,20018345,JENKS ASSOCIATES                                  
Oxford City Council,City Development,Consultants Fees,D3411,00:00:00,1005563_1,2000,Revenue,20018351,AEDIS GROUP                                       
Oxford City Council,City Development,Consultants Fees,D3411,00:00:00,1006506_1,2000,Revenue,20018351,AEDIS GROUP                                       
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,00:00:00,1005860_1,10000,Capital,20018352,MR JOHN BARNEY t/a KIDLINGTON DRIVEWAYS
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46280923_1,2000,Revenue,20018353,THE CHILDREN'S SOCIETY                            
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46280925_1,2000,Revenue,20018353,THE CHILDREN'S SOCIETY                            
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46280927_1,2000,Revenue,20018353,THE CHILDREN'S SOCIETY                            
Oxford City Council,"Leisure, Parks & Communities",Furniture & Equipment Purchase,D3001,00:00:00,1004853_1,886.66,Revenue,20018358,POPTENTS
Oxford City Council,"Leisure, Parks & Communities",Furniture & Equipment Purchase,D3001,00:00:00,1006588_1,972,Revenue,20018362,COMMARK LTD                                       
Oxford City Council,Direct Services,Refuse Containers,D3004   ,00:00:00,60020718_2,3805,Revenue,20018363,CROMWELL POLYTHENE LTD                            
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,00:00:00,1004842_1,800,Revenue,20018367,MOBILE HEALTH MOT                                 
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,00:00:00,1004963_1,3000,Capital,20018369,JOJU SOLAR                                        
Oxford City Council,"Leisure, Parks & Communities",Contributions,D3702,00:00:00,46281259_1,1510,Revenue,20018373,CHENEY FALCON ROWING CLUB                         
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031,00:00:00,46281473_1,9682.5,Revenue,20018374,EPOXY PRODUCTS LTD                                
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101   ,00:00:00,47974832_2,6882.5,Revenue,20018374,EPOXY PRODUCTS LTD                                
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101   ,00:00:00,47974832_3,1050,Revenue,20018374,EPOXY PRODUCTS LTD                                
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101   ,00:00:00,47974832_4,1750,Revenue,20018374,EPOXY PRODUCTS LTD                                
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46281262_1,14000,Revenue,20018376,OXFORD COMMUNITY CHURCH                           
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,00:00:00,1005471_1,1925,Capital,20018378,PARK HOME CHASSIS SERVICES LTD                    
Oxford City Council,Environmental Development,General Contracted Services,D3401,00:00:00,1005206_1,500,Revenue,20018379,SUNRISE MULTICULTURAL PROJECT                     
Oxford City Council,Environmental Development,General Contracted Services,D3401,00:00:00,1004977_1,4625.57,Revenue,20018381,EDF ENERGY CUSTOMER FIELD SERVICES PLC            
Oxford City Council,City Development,General Contracted Services,D3401,00:00:00,1006486_1,29135,Revenue,20018382,EXPERIENCE OXFORDSHIRE                            
Oxford City Council,City Development,General Contracted Services,D3401,00:00:00,1006487_1,21250,Revenue,20018382,EXPERIENCE OXFORDSHIRE                            
Oxford City Council,Regeneration and Major Projects Team,Counsel & External Legal Fees,D3417,00:00:00,1005575_1,750,Revenue,20018383,JOSEPH OLLECH                                     
Oxford City Council,Finance,Furniture & Equipment Purchase,D3001,00:00:00,1005280_1,10765,Revenue,20018384,TRUSTED TERMINAL LTD (TRADING AS TRUST ID)        
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,00:00:00,60020867_0,5600,Revenue,20018386,PREMIER STORAGE PRODUCTS LTD                      
