Client,Service Area,Expenditure Category,Expenditure Code,Paid Date,Trans No,Amount,Type of Expenditure,Supplier ID,Supplier Name
OCC,Direct Services,Materials,D3021,12/12/2017,60083602 - 1,1170.8,Revenue,20002005,HANSON AGGREGATES
OCC,Direct Services,Materials,D3021,12/12/2017,60083603 - 0,461.26,Revenue,20002005,HANSON AGGREGATES
OCC,Direct Services,Furniture & Equipment Purchase,D3001,12/12/2017,60083606 - 1,1458.81,Revenue,20012678,JPK TRADE SUPPLIES LTD
OCC,Direct Services,Refuse Containers,D3004,12/12/2017,60083607 - 0,3492.4,Revenue,20012678,JPK TRADE SUPPLIES LTD
OCC,Direct Services,Materials,D3021,12/12/2017,60083608 - 1,926.2,Revenue,20015230,MERKKO ENTERPRISES LIMITED
OCC,Direct Services,Consultants Fees,D3411,12/12/2017,60083613 - 0,4250,Revenue,20013591,PETER BRETT ASSOCIATES LLP
OCC,Direct Services,Tools,D3023,12/12/2017,60083614 - 1,1665,Revenue,20007930,PROTEUS EQUIPMENT LTD
OCC,Direct Services,Refuse Containers,D3004,12/12/2017,60083622 - 1,3846,Revenue,20004221,SSI SCHAEFER LTD
OCC,Direct Services,Refuse Containers,D3004,12/12/2017,60083623 - 0,3846,Revenue,20004221,SSI SCHAEFER LTD
OCC,Direct Services,Street Furniture,B1014,12/12/2017,60083624 - 1,1398,Revenue,20006398,STREET FURNISHING SERVICES
OCC,Direct Services,Materials,D3021,12/12/2017,60083625 - 0,486.86,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Advertising & Publicity,D3802,12/12/2017,60083626 - 1,4252.5,Revenue,20015260,TAYLOR NEWSPAPERS LTD
OCC,Direct Services,Materials,D3021,12/12/2017,60083627 - 0,806.61,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083633 - 1,6554.5,Revenue,20018574,ART CONTRACTS LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083637 - 0,8119,Revenue,20017178,BELL GROUP U.K
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083645 - 0,3127.25,Revenue,20000225,FERGAL CONTRACTING CO LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083648 - 1,6233,Revenue,20014479,GSR CONTRACTORS
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083649 - 0,6233,Revenue,20014479,GSR CONTRACTORS
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083650 - 1,6233,Revenue,20014479,GSR CONTRACTORS
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083651 - 0,5251.11,Revenue,20000267,JOHN SHEEHAN (OXFORD) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083652 - 1,3640,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083653 - 0,3640,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083654 - 1,3640,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083655 - 0,3640,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083656 - 1,3640,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083657 - 0,3640,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083658 - 1,3640,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083659 - 0,3640,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083660 - 1,3640,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083661 - 0,3640,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083662 - 1,523.5,Revenue,20014676,KENNINGTON FLOORING LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083663 - 0,523.5,Revenue,20014676,KENNINGTON FLOORING LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083666 - 1,444.5,Revenue,20014676,KENNINGTON FLOORING LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083670 - 1,494,Revenue,20014676,KENNINGTON FLOORING LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083675 - 1,543.5,Revenue,20014676,KENNINGTON FLOORING LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083680 - 0,867,Revenue,20014676,KENNINGTON FLOORING LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083681 - 1,592.5,Revenue,20014676,KENNINGTON FLOORING LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083682 - 0,4330.11,Revenue,20002513,MARCUS COPELIN
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083684 - 0,552.78,Revenue,20002513,MARCUS COPELIN
OCC,Direct Services,Materials,D3021,12/12/2017,60083688 - 0,1755.56,Revenue,20015230,MERKKO ENTERPRISES LIMITED
OCC,Direct Services,Temporary Bureau Staffing,A0108,12/12/2017,60083689 - 1,20566.96,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Materials,D3021,12/12/2017,60083692 - 0,480.1,Revenue,20018811,THE FENCING CENTRE
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083706 - 0,5000,Revenue,20013974,TOM GHEE CONSTRUCTION
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083707 - 1,5000,Revenue,20013974,TOM GHEE CONSTRUCTION
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083712 - 0,5608.25,Revenue,20000210,BARKER & EVANS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083713 - 1,7913.37,Revenue,20019075,SCM (WYCOMBE) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083714 - 0,4920,Revenue,20013974,TOM GHEE CONSTRUCTION
OCC,Direct Services,Sign Shop Materials,D3018,12/12/2017,60083715 - 1,12741.2,Revenue,20016058,SIGNSCAPE SYSTEMS LTD
OCC,Direct Services,Sign Shop Materials,D3018,12/12/2017,60083716 - 0,1300,Revenue,20016058,SIGNSCAPE SYSTEMS LTD
OCC,Direct Services,Sign Shop Materials,D3018,12/12/2017,60083717 - 1,5098,Revenue,20016058,SIGNSCAPE SYSTEMS LTD
OCC,Direct Services,Protective Clothing,D3201,12/12/2017,60083718 - 0,560,Revenue,20008229,SITESAFE UK LTD
OCC,Direct Services,Materials,D3021,12/12/2017,60083719 - 1,673.52,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,12/12/2017,60083721 - 1,1076.56,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Sign Shop Materials,D3018,12/12/2017,60083730 - 0,8799.68,Revenue,20008595,PRISMO ROAD MARKINGS LTD T/AS PRISMO PRODUCT SERVICES
OCC,Direct Services,Materials,D3021,12/12/2017,60083731 - 1,506.6,Revenue,20015230,MERKKO ENTERPRISES LIMITED
OCC,Direct Services,Temporary Bureau Staffing,A0108,12/12/2017,60083733 - 1,17071.38,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Temporary Bureau Staffing,A0108,12/12/2017,60083734 - 0,897.08,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Materials,D3021,12/12/2017,60083735 - 1,3070.5,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,12/12/2017,60083736 - 0,9923.37,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,12/12/2017,60083737 - 1,12411.29,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Temporary Bureau Staffing,A0108,12/12/2017,60083738 - 0,15474.06,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Materials,D3021,12/12/2017,60083741 - 1,653.97,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,12/12/2017,60083744 - 0,6834.94,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Temporary Bureau Staffing,A0108,12/12/2017,60083745 - 1,18249.21,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,12/12/2017,60083747 - 1,582.15,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,12/12/2017,60083748 - 0,586.67,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,12/12/2017,60083749 - 1,652.9,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,12/12/2017,60083751 - 1,608.62,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,12/12/2017,60083753 - 1,586.67,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,12/12/2017,60083754 - 0,600.39,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,12/12/2017,60083755 - 1,653.63,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,12/12/2017,60083759 - 1,609.37,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,12/12/2017,60083761 - 1,582.15,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,12/12/2017,60083764 - 0,1659.27,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,12/12/2017,60083769 - 1,2300.8,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,12/12/2017,60083775 - 1,1242.77,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,12/12/2017,60083777 - 1,983.63,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,12/12/2017,60083780 - 0,503.86,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,12/12/2017,60083781 - 1,4063.22,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,12/12/2017,60083784 - 0,3138.96,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Tools,D3023,12/12/2017,60083785 - 1,1698.05,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,12/12/2017,60083798 - 1,606.42,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,12/12/2017,60083824 - 1,908.14,Revenue,20016258,GRUNDON SAND AND GRAVEL LTD
OCC,Direct Services,Materials,D3021,12/12/2017,60083830 - 1,514,Revenue,20002434,TOOLMASTER (OXFORD) LTD
OCC,Direct Services,Materials,D3021,12/12/2017,60083832 - 1,518.4,Revenue,20002434,TOOLMASTER (OXFORD) LTD
OCC,Direct Services,Materials,D3021,12/12/2017,60083839 - 0,901.6,Revenue,20002434,TOOLMASTER (OXFORD) LTD
OCC,Direct Services,Materials,D3021,12/12/2017,60083844 - 1,1130.82,Revenue,20002680,OXFORD SAFETY SUPPLIES
OCC,Direct Services,Direct Services Sub Contractors,B1111,12/12/2017,60083846 - 1,1381.2,Revenue,20005595,EXECUTIVE SECURITY LOCKSMITHS LTD
OCC,Direct Services,Supply & Collection Of Litter Bins,B1171,19/12/2017,60083850 - 1,505,Revenue,20002110,BROXAP LIMITED
OCC,Direct Services,Refuse Containers,D3004,19/12/2017,60083851 - 0,2584.8,Revenue,20008146,EGBERT H TAYLOR & CO LTD
OCC,Direct Services,Tools,D3023,19/12/2017,60083853 - 0,1289.28,Revenue,20013620,GROUNDSMAN
OCC,Direct Services,Refuse Containers,D3004,19/12/2017,60083854 - 1,1196,Revenue,20007192,IMPERIAL POLYTHENE PRODS LTD
OCC,Direct Services,Refuse Containers,D3004,19/12/2017,60083855 - 0,2673.6,Revenue,20007192,IMPERIAL POLYTHENE PRODS LTD
OCC,Direct Services,Refuse Containers,D3004,19/12/2017,60083856 - 1,1215.24,Revenue,20007192,IMPERIAL POLYTHENE PRODS LTD
OCC,Direct Services,Refuse Containers,D3004,19/12/2017,60083857 - 0,1334.72,Revenue,20007192,IMPERIAL POLYTHENE PRODS LTD
OCC,Direct Services,Advertising & Publicity,D3802,19/12/2017,60083859 - 0,941,Revenue,20006232,K DESIGN
OCC,Direct Services,General Contracted Services,D3401,19/12/2017,60083862 - 1,4950,Revenue,20011854,OXFORD FABRICATION LTD
OCC,Direct Services,Refuse Containers,D3004,19/12/2017,60083876 - 1,3740,Revenue,20004221,SSI SCHAEFER LTD
OCC,Direct Services,Protective Clothing,D3201,19/12/2017,60083878 - 1,935.36,Revenue,20008229,SITESAFE UK LTD
OCC,Direct Services,Materials,D3021,19/12/2017,60083892 - 1,982.42,Revenue,20015392,CPA HORTICULTURE LTD
OCC,Direct Services,Materials,D3021,19/12/2017,60083893 - 0,1975.01,Revenue,20015392,CPA HORTICULTURE LTD
OCC,Direct Services,Materials,D3021,19/12/2017,60083899 - 0,2163.8,Revenue,20015230,MERKKO ENTERPRISES LIMITED
OCC,Direct Services,Consultants Fees,D3411,19/12/2017,60083901 - 0,1440,Revenue,20016536,MK SURVEYS LTD
OCC,Direct Services,Consultants Fees,D3411,19/12/2017,60083902 - 1,3430,Revenue,20016536,MK SURVEYS LTD
OCC,Direct Services,Consultants Fees,D3411,19/12/2017,60083903 - 0,3150,Revenue,20013591,PETER BRETT ASSOCIATES LLP
OCC,Direct Services,Consultants Fees,D3411,19/12/2017,60083904 - 1,1500,Revenue,20013591,PETER BRETT ASSOCIATES LLP
OCC,Direct Services,Consultants Fees,D3411,19/12/2017,60083905 - 0,2900,Revenue,20013591,PETER BRETT ASSOCIATES LLP
OCC,Direct Services,Consultants Fees,D3411,19/12/2017,60083906 - 1,3000,Revenue,20013591,PETER BRETT ASSOCIATES LLP
OCC,Direct Services,Tools,D3023,19/12/2017,60083909 - 0,2069.08,Revenue,20002347,REXEL UK LIMITED
OCC,Direct Services,CAT A Waste,D3619,19/12/2017,60083915 - 0,671.05,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
OCC,Direct Services,Waste Disposal & Skip Hire,D3420,19/12/2017,60083916 - 1,1362.42,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
OCC,Direct Services,CAT A Waste,D3619,19/12/2017,60083917 - 0,1947.37,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
OCC,Direct Services,Health & Safety,B1309,19/12/2017,60083918 - 1,513.04,Revenue,20008229,SITESAFE UK LTD
OCC,Direct Services,Materials,D3021,19/12/2017,60083920 - 1,3125,Revenue,20006398,STREET FURNISHING SERVICES
OCC,Direct Services,Consultants Fees,D3411,19/12/2017,60083921 - 0,4155,Revenue,20016427,SUBSIGHT SURVEYS LTD
OCC,Direct Services,Materials,D3021,19/12/2017,60083923 - 0,423.72,Revenue,20006027,ACE MINIMIX
OCC,Direct Services,Materials,D3021,19/12/2017,60083925 - 0,3363.97,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,19/12/2017,60083926 - 1,1024.71,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,19/12/2017,60083928 - 1,510.96,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,19/12/2017,60083948 - 1,576.99,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,19/12/2017,60083952 - 1,642.76,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,19/12/2017,60083954 - 1,644.31,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,19/12/2017,60083955 - 0,778.66,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,19/12/2017,60083962 - 1,692.15,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,19/12/2017,60083963 - 0,485.32,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,19/12/2017,60083964 - 1,582.4,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,19/12/2017,60083965 - 0,1910.56,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,19/12/2017,60083968 - 1,638.25,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,19/12/2017,60083975 - 0,482.41,Revenue,20006089,ICI CONTRACT DIRECT
OCC,Direct Services,Materials,D3021,19/12/2017,60083976 - 1,726.32,Revenue,20006089,ICI CONTRACT DIRECT
OCC,Direct Services,Materials,D3021,19/12/2017,60083989 - 0,461.13,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Materials,D3021,19/12/2017,60083991 - 0,2725,Revenue,20019584,SOUTHERN POWER TOOLS 7 ABRASIVES LTD
OCC,Direct Services,Materials,D3021,19/12/2017,60083995 - 1,496.24,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,19/12/2017,60084001 - 1,1184.05,Revenue,20002680,OXFORD SAFETY SUPPLIES
OCC,Direct Services,Materials,D3021,19/12/2017,60084013 - 1,589.27,Revenue,20002434,TOOLMASTER (OXFORD) LTD
OCC,Direct Services,Materials,D3021,19/12/2017,60084022 - 0,619.49,Revenue,20003233,AKW MEDICARE LIMITED
OCC,Direct Services,Materials,D3021,19/12/2017,60084024 - 0,1869.2,Revenue,20003233,AKW MEDICARE LIMITED
OCC,Direct Services,Materials,D3021,19/12/2017,60084033 - 1,451.54,Revenue,20002299,C BREWER & SONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084053 - 1,3142.73,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084054 - 0,3092.65,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084055 - 1,2907.29,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084056 - 0,2887.18,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084057 - 1,2211.16,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084058 - 0,3327.8,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084059 - 1,2962.06,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084060 - 0,2638.77,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084061 - 1,2934.63,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084062 - 0,2770.64,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084063 - 1,3136.18,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084064 - 0,2881.76,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084065 - 1,2978.64,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084066 - 0,5622.27,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084067 - 1,2960.12,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084068 - 0,3505.15,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084069 - 1,3111.47,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084070 - 0,2581.64,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084071 - 1,2674.68,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084072 - 0,2464.7,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084073 - 1,2980,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084074 - 0,549,Revenue,20009105,SCOOTER STORE
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084075 - 1,2305,Revenue,20009105,SCOOTER STORE
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084076 - 0,2305,Revenue,20009105,SCOOTER STORE
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084077 - 1,4917.32,Revenue,20019075,SCM (WYCOMBE) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084078 - 0,2468.8,Revenue,20013974,TOM GHEE CONSTRUCTION
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084079 - 1,5000,Revenue,20013974,TOM GHEE CONSTRUCTION
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084080 - 0,2926.74,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,19/12/2017,60084084 - 0,850.2,Revenue,20008285,"VPS, THE VACANT PROPERTY SPECIALIST"
OCC,Direct Services,Materials,D3021,19/12/2017,60084092 - 2,672.5,Revenue,20014482,APOLLO TRADE WINDOW STORE
OCC,Direct Services,Materials,D3021,19/12/2017,60084100 - 1,508.59,Revenue,20002299,C BREWER & SONS LTD
