body_name,organisational_unit,expenditure_category,expenditure_code,paid_date,trans_no,amount,Type,supplier_id,supplier_name
Oxford City Council,Customer Services,Consultants Fees,D3411,04/12/2014,46283808_1,1710,Revenue,20018085,INFORM CPI LTD
Oxford City Council,Customer Services,Consultants Fees,D3411,25/11/2014,46283857_1,685,Revenue,20018085,INFORM CPI LTD
Oxford City Council,Customer Services,Consultants Fees,D3411,04/12/2014,46283979_1,835,Revenue,20018085,INFORM CPI LTD
Oxford City Council,Direct Services,Protective Clothing,D3201   ,04/11/2014,47977357_0,625.8,Revenue,20018111,JOHNSONS APPARELMASTER PLC                        
Oxford City Council,Direct Services,Protective Clothing,D3201,18/11/2014,47977527_1,625.8,Revenue,20018111,JOHNSONS APPARELMASTER PLC                        
Oxford City Council,Direct Services,Protective Clothing,D3201   ,31/12/2014,47978194_2,784.01,Revenue,20018111,JOHNSONS APPARELMASTER PLC                        
Oxford City Council,City Development,General Contracted Services,D3401,21/10/2014,1009838_1,2700,Revenue,20018114,EVOLUTION PDR LTD                                 
Oxford City Council,City Development,General Contracted Services,D3401,28/10/2014,1009845_1,1620,Revenue,20018114,EVOLUTION PDR LTD                                 
Oxford City Council,Business Improvement & Technology,Hardware Purchase,D3520,18/11/2014,1010004_1,1499.7,Revenue,20018137,MOBILE B2B PARTNERS LTD                           
Oxford City Council,Business Improvement & Technology,Postage & Carriage,D3501,18/11/2014,1010004_2,10,Revenue,20018137,MOBILE B2B PARTNERS LTD                           
Oxford City Council,Business Improvement & Technology,Hardware Purchase,D3520,23/12/2014,1011452_1,2009.6,Revenue,20018137,MOBILE B2B PARTNERS LTD                           
Oxford City Council,Business Improvement & Technology,Hardware Purchase,D3520,16/12/2014,1011621_1,1245.72,Revenue,20018137,MOBILE B2B PARTNERS LTD                           
Oxford City Council,Housing and Property,Consultants Fees,D3411,14/10/2014,1009355_1,2375,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Consultants Fees,D3411,28/10/2014,1009596_1,1425,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Consultants Fees,D3411,04/11/2014,1009833_1,2375,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Consultants Fees,D3411,11/11/2014,1009940_1,1900,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Consultants Fees,D3411,18/11/2014,1010121_1,2375,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Consultants Fees,D3411,25/11/2014,1010357_1,2137.5,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Consultants Fees,D3411,04/12/2014,1010624_1,2375,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Consultants Fees,D3411,04/12/2014,1010706_1,2378.5,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Consultants Fees,D3411,04/12/2014,1010707_1,2375,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Consultants Fees,D3411,16/12/2014,1011107_1,1900,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Consultants Fees,D3411,23/12/2014,1011277_1,2378.8,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Consultants Fees,D3411,31/12/2014,1011533_1,2375,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Business Improvement & Technology,Software Maintenance/Running Costs,D3513,11/11/2014,1009996_1,650,Revenue,20018147,NORTHGATE INFORMATION SOLUTIONS                   
Oxford City Council,Direct Services,Materials,D3021   ,18/11/2014,60028658_0,731.25,Revenue,20018155,UNITED ASPHALT LIMITED                            
Oxford City Council,Direct Services,Materials,D3021,16/12/2014,60030382_0,754,Revenue,20018155,UNITED ASPHALT LIMITED                            
Oxford City Council,Direct Services,Materials,D3021   ,31/12/2014,60030827_2,924.16,Revenue,20018155,UNITED ASPHALT LIMITED                            
Oxford City Council,Regeneration and Major Projects Team,General Contracted Services,D3401,23/12/2014,1011281_1,6126,Revenue,20018156,ASHWORTH PROPERTY CONSULTANTS                     
Oxford City Council,Regeneration and Major Projects Team,General Contracted Services,D3401,28/10/2014,46283490_1,6510,Revenue,20018156,ASHWORTH PROPERTY CONSULTANTS                     
Oxford City Council,Regeneration and Major Projects Team,General Contracted Services,D3401,04/12/2014,46283897_1,6300,Revenue,20018156,ASHWORTH PROPERTY CONSULTANTS                     
Oxford City Council,"Policy, Culture and Communication",Corporate Design,D3444,25/11/2014,1010272_1,620,Revenue,20018161,RUXLEY COMMUNICATIONS LTD                         
Oxford City Council,"Policy, Culture and Communication",Corporate Design,D3444,25/11/2014,1010296_1,1983,Revenue,20018161,RUXLEY COMMUNICATIONS LTD                         
Oxford City Council,Business Improvement & Technology,Main Contractor,Y021,18/11/2014,1010062_1,6000,Capital,20018171,SIRIUS CORPORATION LTD                            
Oxford City Council,"Policy, Culture and Communication",Consultants Fees,D3411,04/11/2014,1009683_1,9247,Revenue,20018173,MARKET & OPINION RESEARCH INTERNATIONAL LTD T/A IPSOS MORI
Oxford City Council,"Policy, Culture and Communication",Licences (Non-Transport),D3804,31/12/2014,1011423_1,1608,Revenue,20018192,NLA MEDIA ACCESS LIMITED                          
Oxford City Council,Suspense,Other Miscellaneous Expenses,D3811,18/11/2014,1010611_1,995,Revenue,20018200,RYAN D GILLARD T/A LATELIER                      
Oxford City Council,"Leisure, Parks & Communities",Contributions,D3702,04/12/2014,46283960_1,1000,Revenue,20018216,JOB CLUB BARTON                                   
Oxford City Council,Direct Services,General Contracted Services,D3401   ,04/11/2014,60028034_1,2590,Revenue,20018219,ANDREW HENDERSON LIMITED                          
Oxford City Council,Law and Governance,Away Days,A0635,16/12/2014,1010899_1,533.91,Revenue,20018223,UNIVERSITY OF OXFORD T/A UNIVERSITY CLUB          
Oxford City Council,Human Resources & Facilities,Special Events,D3807,31/12/2014,1011615_1,6478.32,Revenue,20018238,ORIGIN TECHNICAL PRODUCTIONS                      
Oxford City Council,Environmental Development,Counsel & External Legal Fees,D3417,28/10/2014,1009448_1,650,Revenue,20018239,LEON GLENISTER (HARDWICKE CHAMBERS)               
Oxford City Council,Environmental Development,Counsel & External Legal Fees,D3417,25/11/2014,1010769_1,1000,Revenue,20018239,LEON GLENISTER (HARDWICKE CHAMBERS)               
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,04/12/2014,1011095_1,3540,Revenue,20018242,OXFORDSHIRE RUGBY FOOTBALL UNION LIMITED          
Oxford City Council,"Policy, Culture and Communication",Consultants Fees,D3411,14/10/2014,1009312_1,1000,Revenue,20018244,MARY CLARKE                                       
Oxford City Council,HRA,Main Contractor,Y021,18/11/2014,1009992_1,2200,Capital,20018261,AMEC ENVIRONMENT & INFRASTRUCTURE UK LTD          
Oxford City Council,HRA,Main Contractor,Y021,16/12/2014,1011114_1,3740,Capital,20018261,AMEC ENVIRONMENT & INFRASTRUCTURE UK LTD          
Oxford City Council,Direct Services,Short Courses,A0622,04/12/2014,1011190_1,725,Revenue,20018263,PRISTINE CONDITION                                
Oxford City Council,Environmental Development,CPD (Continuous Professional Development),A0634,25/11/2014,1010151_1,4900,Revenue,20018267,THE FIRE PROTECTION ASSOCIATION                   
Oxford City Council,City Development,Consultants Fees,D3411,14/10/2014,1009189_1,6000,Revenue,20018276,DESIGN COUNCIL                                    
Oxford City Council,City Development,Consultants Fees,D3411,07/10/2014,1009363_1,6400,Revenue,20018276,DESIGN COUNCIL                                    
Oxford City Council,City Development,Consultants Fees,D3411,14/10/2014,1009388_1,6400,Revenue,20018276,DESIGN COUNCIL                                    
Oxford City Council,City Development,Consultants Fees,D3411,18/11/2014,1010064_1,3000,Revenue,20018276,DESIGN COUNCIL                                    
Oxford City Council,City Development,Consultants Fees,D3411,18/11/2014,1010073_1,6400,Revenue,20018276,DESIGN COUNCIL                                    
Oxford City Council,City Development,Consultants Fees,D3411,18/11/2014,1010106_1,6400,Revenue,20018276,DESIGN COUNCIL                                    
Oxford City Council,City Development,Consultants Fees,D3411,04/12/2014,1010379_1,3000,Revenue,20018276,DESIGN COUNCIL                                    
Oxford City Council,City Development,Consultants Fees,D3411,09/12/2014,1011053_1,6400,Revenue,20018276,DESIGN COUNCIL                                    
Oxford City Council,HRA,Main Contractor,Y021,09/12/2014,1011218_1,3000,Capital,20018276,DESIGN COUNCIL                                    
Oxford City Council,"Leisure, Parks & Communities",Materials,D3021,16/12/2014,1011167_1,618,Revenue,20018283,FLASHBAY LTD                                      
Oxford City Council,Regeneration and Major Projects Team,Rent,B1701,16/12/2014,1011111_1,90000,Revenue,20018287,SAVILLS (UK) LTD -AGENTS FOR BA PENSION TRUSTEES  
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,18/11/2014,1010190_1,2541.32,Capital,20018295,SUPRA UK LTD                                      
Oxford City Council,Direct Services,Short Courses,A0622,11/11/2014,1009906_1,1015,Revenue,20018299,A.B.P. ASSOCIATES LTD                             
Oxford City Council,Environmental Development,Materials,D3021,07/10/2014,1009025_1,555.09,Revenue,20018307,BARRETTINE ENVIRONMENTAL HEALTH (J.V. BARRETT CO) 
Oxford City Council,Environmental Development,Materials,D3021,23/12/2014,1011131_1,848.92,Revenue,20018307,BARRETTINE ENVIRONMENTAL HEALTH (J.V. BARRETT CO) 
Oxford City Council,"Policy, Culture and Communication",Main Contractor,Y021,16/12/2014,1010092_1,14000,Capital,20018311,MOTT MACDONALD LTD                                
Oxford City Council,Direct Services,Plant Purchase,C2002   ,09/12/2014,47977847_2,18515,Revenue,20018313,STUART GROUP LTD                                  
Oxford City Council,Direct Services,Plant Purchase,C2002   ,09/12/2014,47977847_3,955,Revenue,20018313,STUART GROUP LTD                                  
Oxford City Council,Direct Services,Plant Purchase,C2002   ,09/12/2014,47977847_4,109,Revenue,20018313,STUART GROUP LTD                                  
Oxford City Council,Direct Services,Plant Purchase,C2002   ,09/12/2014,47977847_5,150,Revenue,20018313,STUART GROUP LTD                                  
Oxford City Council,"Leisure, Parks & Communities",Staff Advertising,A0702,28/10/2014,1009901_1,550,Revenue,20018315,HAYMARKET ADVERTISEMENT                           
Oxford City Council,"Leisure, Parks & Communities",Staff Advertising,A0702,28/10/2014,1009919_1,522.5,Revenue,20018315,HAYMARKET ADVERTISEMENT                           
Oxford City Council,City Development,Staff Advertising,A0702,23/12/2014,1011584_1,895,Revenue,20018315,HAYMARKET ADVERTISEMENT                           
Oxford City Council,Suspense,Reactive Maintenance & Minor Repairs,B1101,04/11/2014,46283683_1,2706.15,Revenue,20018330,JOHN MOORE HERITAGE SERVICES                      
Oxford City Council,City Development,Counsel & External Legal Fees,D3417,28/10/2014,1009861_1,2000,Revenue,20018338,ANTHONY CREAN QC                                  
Oxford City Council,HRA,Main Contractor,Y021,18/11/2014,1010463_1,9500,Capital,20018340,CENERGIST LTD                                     
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,07/10/2014,1009401_1,2100,Revenue,20018343,EUTON DALEY                                       
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,04/12/2014,1011129_1,4750,Revenue,20018343,EUTON DALEY                                       
Oxford City Council,Environmental Development,General Contracted Services,D3401,09/12/2014,1011177_1,2500,Revenue,20018353,THE CHILDREN'S SOCIETY                            
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,31/12/2014,46280928_1,2000,Revenue,20018353,THE CHILDREN'S SOCIETY                            
Oxford City Council,Law and Governance,Advertising & Publicity,D3802,07/10/2014,1009474_1,500,Revenue,20018362,COMMARK LTD                                       
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,04/12/2014,46284034_1,522,Revenue,20018373,CHENEY FALCON ROWING CLUB                         
Oxford City Council,"Policy, Culture and Communication",Main Contractor,Y021,24/10/2014,1008760_1,13107.45,Capital,20018397,NTEGRA LIMITED                                    
Oxford City Council,"Policy, Culture and Communication",Main Contractor,Y021,24/10/2014,1008761_1,6557.7,Capital,20018397,NTEGRA LIMITED                                    
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,14/10/2014,1009678_1,34312,Capital,20018407,Redacted Personal Data
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,16/12/2014,1011497_1,660,Capital,20018409,REGENOLOGY LTD                                    
Oxford City Council,Environmental Development,General Contracted Services,D3401,07/10/2014,1009258_1,3360,Revenue,20018431,SAFE SECURITY & EVENTS LTD                        
Oxford City Council,Environmental Development,General Contracted Services,D3401,09/12/2014,1011196_1,3360,Revenue,20018431,SAFE SECURITY & EVENTS LTD                        
Oxford City Council,Environmental Development,General Contracted Services,D3401,28/10/2014,1009729_1,3000,Revenue,20018433,THE SPORTS BOX ltd
Oxford City Council,Environmental Development,General Contracted Services,D3401,16/12/2014,1011418_1,2000,Revenue,20018433,THE SPORTS BOX ltd
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,25/11/2014,1009927_1,23500,Capital,20018435,WATERMAN STRUCTURES LTD                           
Oxford City Council,Regeneration and Major Projects Team,Miscellaneous Fees,Y173,23/12/2014,48021076_1,4200,Capital,20018435,WATERMAN STRUCTURES LTD                           
Oxford City Council,HRA,Consultants Fees,D3411,28/10/2014,1009591_1,5330.83,Revenue,20018446,JUST HOUSING (UK) LTD                             
