Body Name,Organisational Unit,Expenditure Category,Expenditure Code,Paid Date,Trans No,Amount,Type,Supplier ID,Supplier Name 
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,27/08/2014,60024939_1,1057.5,Revenue,20014739,MULTI-FLOORS LIMITED
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,27/08/2014,60024941_1,1965,Revenue,20014739,MULTI-FLOORS LIMITED
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,27/08/2014,60024945_2,817.3,Revenue,20014739,MULTI-FLOORS LIMITED
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,27/08/2014,60024953_2,1379.4,Revenue,20014739,MULTI-FLOORS LIMITED
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,23/09/2014,60026230_1,1144,Revenue,20014739,MULTI-FLOORS LIMITED
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,23/09/2014,60026231_1,630,Revenue,20014739,MULTI-FLOORS LIMITED
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,02/09/2014,60025265_2,1740,Revenue,20014748,G P FABRICATIONS
Oxford City Council,Direct Services,Fuel Purchase (Stock),C2003   ,22/07/2014,47976000_2,9650.93,Revenue,20014757,HARVEST ENERGY LIMITED
Oxford City Council,Direct Services,Fuel Purchase (Stock),C2003   ,22/07/2014,47976027_0,34058.67,Revenue,20014757,HARVEST ENERGY LIMITED
Oxford City Council,Direct Services,Fuel Purchase (Stock),C2003   ,22/07/2014,47976035_0,38435.95,Revenue,20014757,HARVEST ENERGY LIMITED
Oxford City Council,Direct Services,Fuel Purchase (Stock),C2003   ,22/07/2014,47976042_2,5425,Revenue,20014757,HARVEST ENERGY LIMITED
Oxford City Council,Direct Services,Fuel Purchase (Stock),C2003   ,29/07/2014,47976140_0,36946.33,Revenue,20014757,HARVEST ENERGY LIMITED
Oxford City Council,Direct Services,Fuel Purchase (Stock),C2003,16/09/2014,47976692_1,5312.94,Revenue,20014757,HARVEST ENERGY LIMITED
Oxford City Council,Direct Services,Fuel Purchase (Stock),C2003,16/09/2014,47976719_0,29299.47,Revenue,20014757,HARVEST ENERGY LIMITED
Oxford City Council,Direct Services,Fuel Purchase (Stock),C2003,16/09/2014,47976720_1,3190.52,Revenue,20014757,HARVEST ENERGY LIMITED
Oxford City Council,Direct Services,Fuel Purchase (Stock),C2003,23/09/2014,47976778_0,37586.01,Revenue,20014757,HARVEST ENERGY LIMITED
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,29/07/2014,1007661_1,32344.21,Revenue,20014760,BT PAYMENT SERVICES
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,30/09/2014,1009203_1,1317,Revenue,20014760,BT PAYMENT SERVICES
Oxford City Council,Transformation,Consultants Fees,D3411,15/07/2014,1007248_1,12028.5,Revenue,20014766,Q2 LIMITED
Oxford City Council,Transformation,Consultants Fees,D3411,12/08/2014,1008055_1,9652.5,Revenue,20014766,Q2 LIMITED
Oxford City Council,Transformation,Consultants Fees,D3411,16/09/2014,1008840_1,6286.5,Revenue,20014766,Q2 LIMITED
Oxford City Council,Transformation,Consultants Fees,D3411,16/09/2014,1008841_1,2029.5,Revenue,20014766,Q2 LIMITED
Oxford City Council,Suspense,Cycle Scheme 2008/09,A0965,08/07/2014,46282359_1,572.83,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,"Leisure, Parks & Communities",Cycle Scheme 2008/09,A0965,08/07/2014,46282359_2,3,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Suspense,Cycle Scheme 2008/09,A0965,15/07/2014,46282435_1,538.67,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Direct Services,Cycle Scheme 2008/09,A0965,15/07/2014,46282435_2,3,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Suspense,Cycle Scheme 2008/09,A0965,02/09/2014,46282949_1,1458.91,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Business Improvement & Technology,Cycle Scheme 2008/09,A0965,02/09/2014,46282949_2,6,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,22/07/2014,60023467_2,1487.86,Revenue,20014816,CROWN PAINTS
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,22/07/2014,60023468_0,1251.91,Revenue,20014816,CROWN PAINTS
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,22/07/2014,60023469_2,2032.78,Revenue,20014816,CROWN PAINTS
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,22/07/2014,60023470_0,3845.04,Revenue,20014816,CROWN PAINTS
Oxford City Council,Direct Services,Tools,D3023   ,02/09/2014,60025239_2,13272,Revenue,20014844,POOLE INSTRUMENT CALIBRATION LTD
Oxford City Council,Suspense,Housing - Leasehold Disposals 75%,W0001,23/09/2014,46283165_1,2000,Revenue,20014937,BOWER & BAILEY CLIENT PREMIUM ACCOUNT
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,27/08/2014,60025014_2,565,Revenue,20014940,B S GLASS AND GLAZING LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,30/09/2014,60026294_2,883.45,Revenue,20014940,B S GLASS AND GLAZING LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,30/09/2014,60026554_0,839.35,Revenue,20014940,B S GLASS AND GLAZING LTD
Oxford City Council,Suspense,Creditors - BACS,J8810,15/07/2014,46282463_1,2643.75,Revenue,20014953,A2DOMINION
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,30/09/2014,1009262_1,1080,Revenue,20015044,ERIKA MONTENEGRO                                  
Oxford City Council,Human Resources & Facilities,General Stationery Supplies,D3301,05/08/2014,1007374_1,1094,Revenue,20015097,HOUND ENVELOPES LTD                               
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031,08/07/2014,46282406_1,750,Revenue,20015107,DIALOGUE COMMUNICATIONS LTD                       
Oxford City Council,Direct Services,General Contracted Services,D3401   ,05/08/2014,47976232_2,749.95,Revenue,20015107,DIALOGUE COMMUNICATIONS LTD                       
Oxford City Council,Direct Services,Materials,D3021,02/09/2014,47976483_0,1000,Revenue,20015107,DIALOGUE COMMUNICATIONS LTD                       
Oxford City Council,Direct Services,Materials,D3021,16/09/2014,47976645_0,1000,Revenue,20015107,DIALOGUE COMMUNICATIONS LTD                       
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,12/08/2014,1008087_1,3270,Capital,20015140,THYSSENKRUPP ENCASA
Oxford City Council,"Leisure, Parks & Communities",Advertising & Publicity,D3802,15/07/2014,1007113_1,685,Revenue,20015167,IDEASBYNET.COM
Oxford City Council,City Development,Main Contractor,Y021,08/07/2014,48020915_1,825,Capital,20015186,HELEN JACOBS                                      
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,09/09/2014,1008747_1,36218.25,Revenue,20015211,FUSION LIFESTYLE                                  
Oxford City Council,"Leisure, Parks & Communities",Contributions,D3702,16/09/2014,1008972_1,3419.7,Revenue,20015211,FUSION LIFESTYLE                                  
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,01/07/2014,48020892_1,845.42,Capital,20015211,FUSION LIFESTYLE                                  
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,08/07/2014,48020907_1,7330,Capital,20015211,FUSION LIFESTYLE                                  
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,08/07/2014,48020909_1,1769.34,Capital,20015211,FUSION LIFESTYLE                                  
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,08/07/2014,48020910_1,1897.5,Capital,20015211,FUSION LIFESTYLE                                  
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,08/07/2014,48020917_1,7754.3,Capital,20015211,FUSION LIFESTYLE                                  
Oxford City Council,Suspense,Materials,D3021   ,01/07/2014,60022504_2,771.44,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021,08/07/2014,60022961_2,2287.68,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021,08/07/2014,60022962_0,1715.76,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021,15/07/2014,60023163_2,1620,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021   ,29/07/2014,60023597_2,2071.36,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021   ,29/07/2014,60023665_2,1927.22,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021   ,12/08/2014,60024282_1,735.94,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021,27/08/2014,60024759_1,4930.26,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021,27/08/2014,60024761_1,4575.36,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021   ,09/09/2014,60025320_2,536.75,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021   ,09/09/2014,60025332_2,950,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021   ,09/09/2014,60025338_1,2235.1,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021   ,09/09/2014,60025341_1,2854.62,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021   ,09/09/2014,60025535_1,819.54,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021   ,23/09/2014,60025967_1,655.02,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021   ,23/09/2014,60025968_1,1468.1,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021   ,23/09/2014,60026180_2,4930.26,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021   ,23/09/2014,60026187_0,3294.62,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021,30/09/2014,60026434_0,1440,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021,30/09/2014,60026457_2,3277.01,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021,30/09/2014,60026464_0,571.52,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,"Leisure, Parks & Communities",Contract Plant Hire,C2402,27/08/2014,1008065_1,836,Revenue,20015309,GAP GROUP LTD                                     
Oxford City Council,"Leisure, Parks & Communities",Contract Plant Hire,C2402,30/09/2014,1008816_1,1062.3,Revenue,20015309,GAP GROUP LTD                                     
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,16/09/2014,60025861_0,890,Revenue,20015309,GAP GROUP LTD                                     
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,01/07/2014,48020896_1,11865,Capital,20015339,THE GROUNDWORK SOUTH TRUST LTD
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,01/07/2014,48020897_1,7068,Capital,20015339,THE GROUNDWORK SOUTH TRUST LTD
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,01/07/2014,48020898_1,3653,Capital,20015339,THE GROUNDWORK SOUTH TRUST LTD
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,27/08/2014,48020963_1,3300,Capital,20015339,THE GROUNDWORK SOUTH TRUST LTD
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,27/08/2014,48020964_1,31526,Capital,20015339,THE GROUNDWORK SOUTH TRUST LTD
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,08/07/2014,46282379_1,1650,Revenue,20015351,ADMIRAL HOMES                                     
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,23/09/2014,46283230_1,1790,Revenue,20015351,ADMIRAL HOMES                                     
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,23/09/2014,46283231_1,830.4,Revenue,20015351,ADMIRAL HOMES                                     
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,30/09/2014,46283288_1,1650,Revenue,20015351,ADMIRAL HOMES                                     
Oxford City Council,Direct Services,Materials,D3021,08/07/2014,60022668_0,597,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Materials,D3021,08/07/2014,60022669_2,597,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Materials,D3021,08/07/2014,60022670_0,597,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Materials,D3021,15/07/2014,60022974_1,754.4,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Materials,D3021,15/07/2014,60022975_1,1950.95,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Materials,D3021,15/07/2014,60022976_1,597,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,15/07/2014,60023107_2,1120.59,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,15/07/2014,60023108_0,1344,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Regeneration and Major Projects Team,Direct Services,Y237,15/07/2014,60023123_2,3332,Capital,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,22/07/2014,60023269_0,1314.02,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Materials,D3021   ,22/07/2014,60023270_2,597,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,22/07/2014,60023420_2,532.02,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Materials,D3021   ,29/07/2014,60023779_2,1303.2,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Materials,D3021   ,29/07/2014,60023780_0,597,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Materials,D3021   ,29/07/2014,60023781_2,597,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Materials,D3021,19/08/2014,60024320_0,597,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Materials,D3021,19/08/2014,60024321_2,754.4,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Materials,D3021,19/08/2014,60024323_2,642.95,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Materials,D3021,19/08/2014,60024367_2,570,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,19/08/2014,60024554_2,2407.48,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,19/08/2014,60024555_0,3112.06,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,09/09/2014,60025383_2,1286.99,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Materials,D3021   ,09/09/2014,60025384_0,794.75,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,09/09/2014,60025648_0,1795.55,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Materials,D3021,16/09/2014,60025887_0,1176.6,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,12/08/2014,1008020_1,1400,Revenue,20015423,ANGELA CONLAN                                     
Oxford City Council,Human Resources & Facilities,Management Development,A0637,27/08/2014,1007925_1,595,Revenue,20015440,ELIESHA TRAINING LTD                              
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,05/08/2014,1007845_1,706.56,Capital,20015469,THE CLARKSON ALLIANCE LTD                         
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,05/08/2014,1007938_1,1051,Capital,20015469,THE CLARKSON ALLIANCE LTD                         
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,09/09/2014,1008649_1,1051,Capital,20015469,THE CLARKSON ALLIANCE LTD                         
