body_name,organisational_unit,expenditure_category,expenditure_code,paid_date,trans_no,amount,caporrev,supplier_id,supplier_name
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/03/2016,1026611_0,962.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/03/2016,1026612_0,1260.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,22/03/2016,1026711_0,950.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,22/03/2016,1026712_0,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,29/03/2016,1026723_0,923.15,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,29/03/2016,1026780_0,923.15,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/03/2016,1026782_1,906.25,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/03/2016,1026783_0,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/03/2016,1026784_0,888.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/03/2016,1026785_0,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,29/03/2016,1026786_0,526.50,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/03/2016,1026787_0,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/03/2016,1026788_0,1120.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,22/03/2016,1026943_0,1064.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/03/2016,1026944_0,1106.25,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/03/2016,1026945_0,900.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/03/2016,1026946_0,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,22/03/2016,1026947_0,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,22/03/2016,1026948_0,962.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/03/2016,1027157_0,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/03/2016,1027160_0,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/03/2016,1027162_0,962.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,29/03/2016,1027163_0,923.15,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Community Services,General Contracted Services,D3401,15/03/2016,1026664_0,800.00,Revenue,20018825,INFUSEDANCE LTD                                   
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,12/01/2016,1024380_1,875.00,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,12/01/2016,1024389_1,682.50,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,12/01/2016,1024390_1,787.50,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,12/01/2016,1024547_1,711.00,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,19/01/2016,1024722_1,1665.30,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,26/01/2016,1024779_1,2047.08,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,29/01/2016,1025038_1,560.00,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,29/01/2016,1025047_1,980.00,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,29/01/2016,1025048_1,945.00,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,29/01/2016,1025134_1,1081.92,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,09/02/2016,1025182_1,927.50,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,09/02/2016,1025241_1,2816.52,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,01/03/2016,1025775_0,675.00,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,01/03/2016,1025805_0,1850.10,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,16/02/2016,1025844_0,720.00,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,08/03/2016,1025855_0,738.00,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,08/03/2016,1025856_0,1916.88,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,23/02/2016,1026020_0,711.00,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,23/02/2016,1026123_0,1886.30,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,15/03/2016,1026124_0,1884.05,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,15/03/2016,1026125_0,1886.30,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,15/03/2016,1026126_0,1884.95,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,15/03/2016,1026127_0,1679.30,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,15/03/2016,1026199_0,702.00,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,22/03/2016,1026446_0,930.00,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,22/03/2016,1026448_0,1568.55,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,22/03/2016,1026449_0,747.00,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,22/03/2016,1026450_0,2758.98,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,22/03/2016,1026685_0,729.00,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,22/03/2016,1026686_0,684.00,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,29/03/2016,1026724_0,729.00,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,29/03/2016,1026954_0,1889.45,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,29/03/2016,1027136_0,738.00,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,29/03/2016,1027182_0,1147.00,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,29/03/2016,1027185_0,1067.15,Revenue,20018827,THE OYSTER PARTNERSHIP LTD                        
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,12/01/2016,1024021_1,1706.40,Revenue,20018832,MATCHTECH GROUP PLC                               
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,12/01/2016,1024026_1,1753.80,Revenue,20018832,MATCHTECH GROUP PLC                               
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,12/01/2016,1024205_1,1753.80,Revenue,20018832,MATCHTECH GROUP PLC                               
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,12/01/2016,1024480_1,1753.80,Revenue,20018832,MATCHTECH GROUP PLC                               
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,29/01/2016,1025031_1,2156.70,Revenue,20018832,MATCHTECH GROUP PLC                               
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,23/02/2016,1025161_1,3318.00,Revenue,20018832,MATCHTECH GROUP PLC                               
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,09/02/2016,1025418_0,1753.80,Revenue,20018832,MATCHTECH GROUP PLC                               
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,09/02/2016,1025419_0,1753.80,Revenue,20018832,MATCHTECH GROUP PLC                               
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,16/02/2016,1025420_0,3270.60,Revenue,20018832,MATCHTECH GROUP PLC                               
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,01/03/2016,1025722_0,1753.80,Revenue,20018832,MATCHTECH GROUP PLC                               
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,01/03/2016,1025809_0,1753.80,Revenue,20018832,MATCHTECH GROUP PLC                               
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,29/03/2016,1026613_0,2749.20,Revenue,20018832,MATCHTECH GROUP PLC                               
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,29/03/2016,1026622_0,2180.40,Revenue,20018832,MATCHTECH GROUP PLC                               
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,29/03/2016,1027012_0,2038.20,Revenue,20018832,MATCHTECH GROUP PLC                               
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,16/02/2016,1023268_1,656.04,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,26/01/2016,1023286_1,869.42,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,26/01/2016,1024266_1,886.92,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,26/01/2016,1024541_1,688.53,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,HRA,Main Contractor,Y021,12/01/2016,1024552_1,1063.75,Capital,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,26/01/2016,1024608_1,554.46,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,19/01/2016,1024655_1,639.11,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,19/01/2016,1024673_1,639.11,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,26/01/2016,1024676_1,875.25,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,26/01/2016,1024763_1,562.92,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,26/01/2016,1024886_1,698.25,Revenue,20018833,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD           
