Body_Name,Organisational Unit,Expenditure Category,Expenditure Code,Paid Date,Trans No,Amount,Capital or Revenue,Supplier ID,Supplier Name
Oxford City Council,HRA,Main Contractor,Y021,20/10/2015,1021341_1,1458.17,Capital,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,20/10/2015,1021351_1,2475,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,HRA,Main Contractor,Y021,06/10/2015,1021353_1,1458.17,Capital,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,06/10/2015,1021354_1,950,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,06/10/2015,1021355_1,1037.82,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,06/10/2015,1021356_1,1298.91,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,HRA,Main Contractor,Y021,17/11/2015,1022178_1,1458.17,Capital,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,17/11/2015,1022179_1,2475,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,17/11/2015,1022180_1,1363.62,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,HRA,Main Contractor,Y021,17/11/2015,1022181_1,1458.17,Capital,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,17/11/2015,1022182_1,2227.5,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,17/11/2015,1022256_1,2475,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,17/11/2015,1022262_1,682.26,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,17/11/2015,1022263_1,1790.78,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,HRA,Main Contractor,Y021,17/11/2015,1022264_1,1458.17,Capital,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,17/11/2015,1022726_1,1475.26,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,17/11/2015,1022727_1,1732.5,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,17/11/2015,1022728_1,681.36,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,24/11/2015,1022839_1,972.14,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,HRA,Main Contractor,Y021,24/11/2015,1022840_1,1458.17,Capital,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,24/11/2015,1022841_1,2475,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Staff Advertising,A0702,01/12/2015,1022930_1,1980,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,01/12/2015,1023059_1,682.26,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,01/12/2015,1023060_1,1188.05,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,HRA,Main Contractor,Y021,01/12/2015,1023061_1,1339.94,Capital,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Staff Advertising,A0702,08/12/2015,1023139_1,2475,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,08/12/2015,1023256_1,1319.03,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,HRA,Main Contractor,Y021,08/12/2015,1023257_1,1458.17,Capital,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,08/12/2015,1023327_1,1364.52,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,15/12/2015,1023753_1,1353.14,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,HRA,Main Contractor,Y021,15/12/2015,1023754_1,1458.17,Capital,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,15/12/2015,1023755_1,1980,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Staff Advertising,A0702,22/12/2015,1023824_1,2227.5,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Staff Advertising,A0702,22/12/2015,1023870_1,1347.35,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Staff Advertising,A0702,22/12/2015,1024193_1,808.44,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Staff Advertising,A0702,22/12/2015,1024194_1,1338.82,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,22/12/2015,1024244_1,1307.44,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,HRA,Main Contractor,Y021,22/12/2015,1024245_1,1458.17,Capital,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,HRA,Main Contractor,Y021,22/12/2015,1024246_1,1458.17,Capital,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Staff Advertising,A0702,29/12/2015,1024260_1,2475,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,29/12/2015,1024335_1,1980,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Staff Advertising,A0702,29/12/2015,1024476_1,707.04,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Staff Advertising,A0702,29/12/2015,1024477_1,1449.68,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,06/10/2015,1021476_1,7671.66,Revenue,20018147,NORTHGATE INFORMATION SOLUTIONS                   
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,17/11/2015,1022542_1,2000,Revenue,20018147,NORTHGATE INFORMATION SOLUTIONS                   
Oxford City Council,Business Improvement,Main Contractor,Y021,24/11/2015,1022553_1,4000,Capital,20018147,NORTHGATE INFORMATION SOLUTIONS                   
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,10/11/2015,1022618_1,500,Revenue,20018147,NORTHGATE INFORMATION SOLUTIONS                   
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,17/11/2015,1022690_1,1464,Revenue,20018147,NORTHGATE INFORMATION SOLUTIONS                   
Oxford City Council,Business Improvement,Main Contractor,Y021,24/11/2015,1022942_1,2850,Capital,20018147,NORTHGATE INFORMATION SOLUTIONS                   
Oxford City Council,Direct Services,Materials,D3021,22/12/2015,60048144_0,1254.4,Revenue,20018155,UNITED ASPHALT LIMITED                            
Oxford City Council,Direct Services,Materials,D3021,22/12/2015,60048145_1,13470.8,Revenue,20018155,UNITED ASPHALT LIMITED                            
Oxford City Council,Direct Services,Materials,D3021,22/12/2015,60048146_0,17973.5,Revenue,20018155,UNITED ASPHALT LIMITED                            
Oxford City Council,Direct Services,Materials,D3021,22/12/2015,60048147_1,3416.65,Revenue,20018155,UNITED ASPHALT LIMITED                            
Oxford City Council,Direct Services,Materials,D3021,22/12/2015,60048148_0,1817,Revenue,20018155,UNITED ASPHALT LIMITED                            
Oxford City Council,Direct Services,Materials,D3021,22/12/2015,60048149_1,18845.05,Revenue,20018155,UNITED ASPHALT LIMITED                            
Oxford City Council,Direct Services,Materials,D3021,22/12/2015,60048150_0,1919.35,Revenue,20018155,UNITED ASPHALT LIMITED                            
Oxford City Council,Direct Services,Materials,D3021,22/12/2015,60048151_1,15396.2,Revenue,20018155,UNITED ASPHALT LIMITED                            
Oxford City Council,Direct Services,Materials,D3021,22/12/2015,60048152_0,18799.05,Revenue,20018155,UNITED ASPHALT LIMITED                            
Oxford City Council,Direct Services,Materials,D3021,22/12/2015,60048164_0,10637.05,Revenue,20018155,UNITED ASPHALT LIMITED                            
Oxford City Council,Housing and Property,General Contracted Services,D3401,06/10/2015,1021159_1,1610.8,Revenue,20018156,ASHWORTH PROPERTY CONSULTANTS                     
Oxford City Council,Housing and Property,General Contracted Services,D3401,03/11/2015,1021718_1,3200,Revenue,20018156,ASHWORTH PROPERTY CONSULTANTS                     
Oxford City Council,Housing and Property,General Contracted Services,D3401,22/12/2015,1023964_1,3529,Revenue,20018156,ASHWORTH PROPERTY CONSULTANTS                     
Oxford City Council,Assistant Chief Executive,Corporate Design,D3444,22/12/2015,1023817_1,2789,Revenue,20018161,RUXLEY COMMUNICATIONS LTD                         
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,24/11/2015,1022341_1,6000,Revenue,20018171,SIRIUS CORPORATION LTD                            
Oxford City Council,Assistant Chief Executive,Licences (Non-Transport),D3804,22/12/2015,1023999_1,1641,Revenue,20018192,NLA MEDIA ACCESS LIMITED                          
Oxford City Council,Community Services,Main Contractor,Y021,01/12/2015,1022547_1,6252.37,Capital,20018207,THE SPORT  LEISURE & CULTURE CONSULTANCY LTD      
Oxford City Council,Community Services,Consultants Fees,D3411,22/12/2015,1024280_1,4692,Revenue,20018207,THE SPORT  LEISURE & CULTURE CONSULTANCY LTD      
Oxford City Council,Community Services,Consultants Fees,D3411,22/12/2015,1024288_1,3134.24,Revenue,20018207,THE SPORT  LEISURE & CULTURE CONSULTANCY LTD      
Oxford City Council,Direct Services,Main Contractor,Y021,13/10/2015,47981881_2,550,Capital,20018213,VEHICLE TECHNOLOGY SOLUTIONS LTD                  
Oxford City Council,Direct Services,Main Contractor,Y021,13/10/2015,47981881_3,225,Capital,20018213,VEHICLE TECHNOLOGY SOLUTIONS LTD                  
Oxford City Council,Direct Services,Short Courses,A0622,22/12/2015,47982976_2,336,Revenue,20018213,VEHICLE TECHNOLOGY SOLUTIONS LTD                  
Oxford City Council,Direct Services,Short Courses,A0622,22/12/2015,47982976_3,168,Revenue,20018213,VEHICLE TECHNOLOGY SOLUTIONS LTD                  
Oxford City Council,Direct Services,Short Courses,A0622,22/12/2015,47982976_4,168,Revenue,20018213,VEHICLE TECHNOLOGY SOLUTIONS LTD                  
Oxford City Council,Direct Services,Short Courses,A0622,22/12/2015,47982976_5,336,Revenue,20018213,VEHICLE TECHNOLOGY SOLUTIONS LTD                  
Oxford City Council,Community Services,Special Events,D3807,24/11/2015,1022682_1,803.6,Revenue,20018238,ORIGIN TECHNICAL PRODUCTIONS                      
Oxford City Council,Community Services,General Contracted Services,D3401,15/12/2015,1023222_1,2369.5,Revenue,20018238,ORIGIN TECHNICAL PRODUCTIONS                      
Oxford City Council,Community Services,Special Events,D3807,22/12/2015,1023712_1,3214.4,Revenue,20018238,ORIGIN TECHNICAL PRODUCTIONS                      
Oxford City Council,Housing and Property,Advertising & Publicity,D3802,22/12/2015,1024258_1,535,Revenue,20018246,LSD PROMOTIONS LTD                                
Oxford City Council,Community Services,Management Development,A0637,13/10/2015,1021574_1,823.25,Revenue,20018260,K R JOHNSTON                                      
Oxford City Council,Housing and Property,General Contracted Services,D3401,20/10/2015,1021322_1,4150,Revenue,20018271,NATIONAL ENERGY FOUNDATION                        
Oxford City Council,Planning & Regulatory,Consultants Fees,D3411,27/10/2015,1021470_1,6400,Revenue,20018276,DESIGN COUNCIL                                    
Oxford City Council,Planning & Regulatory,Consultants Fees,D3411,08/12/2015,1022133_1,6400,Revenue,20018276,DESIGN COUNCIL                                    
Oxford City Council,Planning & Regulatory,Consultants Fees,D3411,29/12/2015,1024340_0,6400,Revenue,20018276,DESIGN COUNCIL                                    
Oxford City Council,Planning & Regulatory,General Contracted Services,D3401,20/10/2015,1021229_1,2541.32,Revenue,20018295,SUPRA UK LTD                                      
Oxford City Council,Direct Services,Materials,D3021,01/12/2015,1022765_1,458.2,Revenue,20018307,BARRETTINE ENVIRONMENTAL HEALTH (J.V. BARRETT CO) 
Oxford City Council,Direct Services,Materials,D3021,01/12/2015,1022765_2,92.75,Revenue,20018307,BARRETTINE ENVIRONMENTAL HEALTH (J.V. BARRETT CO) 
Oxford City Council,Assistant Chief Executive,Main Contractor,Y021,06/10/2015,1019301_1,1610,Capital,20018311,MOTT MACDONALD LTD                                
Oxford City Council,Planning & Regulatory,Staff Advertising,A0702,27/10/2015,1021304_1,6077,Revenue,20018315,HAYMARKET ADVERTISEMENT                           
Oxford City Council,Community Services,General Contracted Services,D3401,03/11/2015,1022325_1,504,Revenue,20018320,ABINGDON SCHOOL                                   
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,03/11/2015,60045977_0,9031,Revenue,20018321,AVONSIDE ROOFING LTD                              
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,03/11/2015,60045978_2,3680,Revenue,20018321,AVONSIDE ROOFING LTD                              
Oxford City Council,Community Services,General Contracted Services,D3401,13/10/2015,1021499_1,4750,Revenue,20018343,EUTON DALEY                                       
Oxford City Council,HRA,Lift Maintenance / Servicing,B1203,24/11/2015,1022411_1,6000,Revenue,20018345,JENKS ASSOCIATES                                  
Oxford City Council,HRA,Main Contractor,Y021,13/10/2015,1021025_1,66789,Capital,20018369,JOJU LTD
Oxford City Council,HRA,Main Contractor,Y021,13/10/2015,1021035_1,9350,Capital,20018369,JOJU LTD
Oxford City Council,HRA,Main Contractor,Y021,22/12/2015,1024058_1,7500,Capital,20018369,JOJU LTD
Oxford City Council,HRA,Main Contractor,Y021,22/12/2015,1024059_1,4815,Capital,20018369,JOJU LTD
Oxford City Council,HRA,Main Contractor,Y021,22/12/2015,1024121_1,64063,Capital,20018369,JOJU LTD
Oxford City Council,Community Services,Grants,D3701,24/11/2015,1023143_1,1000,Revenue,20018370,ABINGDON RUGBY CLUB                               
Oxford City Council,Community Services,Goods For Resale,D3011,27/10/2015,1022018_1,631.8,Revenue,20018382,EXPERIENCE OXFORDSHIRE                            
Oxford City Council,Community Services,Security Services,D3418,20/10/2015,1021444_1,560,Revenue,20018420,SHOWSEC INTERNATIONAL LTD                         
Oxford City Council,Community Services,Security Services,D3418,20/10/2015,1021445_1,560,Revenue,20018420,SHOWSEC INTERNATIONAL LTD                         
Oxford City Council,Community Services,Security Services,D3418,03/11/2015,1022269_1,560,Revenue,20018420,SHOWSEC INTERNATIONAL LTD                         
