body_name,organisational_unit,expenditure_category,expenditure_code,paid_date,trans_no,amount,caporrev,supplier_id,supplier_name
Oxford City Council,Direct Services,Vehicle Purchase,C2001   ,21/01/2014,47973700_3,250.00,Revenue,20016740,BOSS PLANT SALES
Oxford City Council,Direct Services,Tools,D3023   ,04/02/2014,47973914_2,1185.00,Revenue,20016740,BOSS PLANT SALES
Oxford City Council,Direct Services,Plant Purchase,C2002   ,18/02/2014,47974101_2,1185.00,Revenue,20016740,BOSS PLANT SALES
Oxford City Council,Direct Services,Plant Purchase,C2002   ,18/02/2014,47974101_3,600.00,Revenue,20016740,BOSS PLANT SALES
Oxford City Council,Direct Services,Plant Purchase,C2002   ,18/02/2014,47974101_4,1800.00,Revenue,20016740,BOSS PLANT SALES
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031,04/03/2014,47974335_0,671.40,Revenue,20016740,BOSS PLANT SALES
Oxford City Council,"Policy, Culture and Communication",Consultants Fees,D3411,14/01/2014,1002840_1,3435.00,Revenue,20016762,IAN NOLAN EVENTS LTD                              
Oxford City Council,"Policy, Culture and Communication",Consultants Fees,D3411,21/01/2014,1002995_1,740.00,Revenue,20016762,IAN NOLAN EVENTS LTD                              
Oxford City Council,"Policy, Culture and Communication",Consultants Fees,D3411,21/01/2014,1003012_1,2013.27,Revenue,20016762,IAN NOLAN EVENTS LTD                              
Oxford City Council,"Policy, Culture and Communication",Consultants Fees,D3411,28/01/2014,1003146_1,13052.54,Revenue,20016762,IAN NOLAN EVENTS LTD                              
Oxford City Council,"Policy, Culture and Communication",Consultants Fees,D3411,25/02/2014,1003760_1,980.00,Revenue,20016762,IAN NOLAN EVENTS LTD                              
Oxford City Council,"Policy, Culture and Communication",Consultants Fees,D3411,04/03/2014,1004018_1,880.00,Revenue,20016762,IAN NOLAN EVENTS LTD                              
Oxford City Council,"Policy, Culture and Communication",Consultants Fees,D3411,25/03/2014,1004473_1,4210.58,Revenue,20016762,IAN NOLAN EVENTS LTD                              
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,21/01/2014,1002104_1,2844.00,Revenue,20016779,FLU XPRESS LTD                                    
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,21/01/2014,1002105_1,975.00,Revenue,20016779,FLU XPRESS LTD                                    
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,21/01/2014,1002106_1,1929.00,Revenue,20016779,FLU XPRESS LTD                                    
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,21/01/2014,48020571_1,410131.01,Capital,20016787,WILLMOTT DIXON CONSTRUCTION LTD                   
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,18/02/2014,48020675_1,335022.18,Capital,20016787,WILLMOTT DIXON CONSTRUCTION LTD                   
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,25/03/2014,48020768_1,368214.64,Capital,20016787,WILLMOTT DIXON CONSTRUCTION LTD                   
Oxford City Council,Human Resources & Facilities,Provisions,D3101,04/02/2014,1003121_1,27470.00,Revenue,20016807,LEMON ZEST CUISINE LTD                            
Oxford City Council,Business Improvement & Technology,Subsistence,D3601,18/02/2014,1003361_1,2073.50,Revenue,20016807,LEMON ZEST CUISINE LTD                            
Oxford City Council,Transformation,Hospitality,D3803,04/03/2014,1003918_1,833.33,Revenue,20016807,LEMON ZEST CUISINE LTD                            
Oxford City Council,"Policy, Culture and Communication",Furniture & Equipment Purchase,D3001,21/03/2014,1003977_1,1217.34,Revenue,20016819,BRITISH HARLEQUIN PLC                             
Oxford City Council,Business Improvement & Technology,Consultants Fees,D3411,25/02/2014,1003210_1,2340.00,Revenue,20016844,NG BAILEY IT SERVICES LTD                         
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,25/02/2014,48020688_1,2453.90,Capital,20016851,OPTIMA FIRE CONSULTANTS                           
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,28/02/2014,48020703_1,4393.80,Capital,20016863,G D CONSTRUCTION (ST ALBANS) LTD                  
Oxford City Council,Human Resources & Facilities,Town Hall Catering Recharge,D3104,21/01/2014,1003029_1,879.85,Revenue,20016894,AMBASSADOR CATERING (HENLEY) CO LTD               
Oxford City Council,"Policy, Culture and Communication",Provisions,D3101,25/02/2014,1003899_1,617.80,Revenue,20016894,AMBASSADOR CATERING (HENLEY) CO LTD               
Oxford City Council,Housing and Property,Grants,D3701,21/01/2014,46279905_1,58750.00,Revenue,20016912,BROADWAY HOMELESSNESS & SUPPORT                   
Oxford City Council,Human Resources & Facilities,Cleaning Materials,B1601,25/02/2014,1003445_1,759.58,Revenue,20016920,ALLIANCE DISPOSABLES LTD                          
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,07/01/2014,46279672_1,988.68,Revenue,20016934,Redacted personal data
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,14/01/2014,1002699_1,793.73,Revenue,20016964,THE OXFORD WINE COMPANY                           
Oxford City Council,Environmental Development,General Contracted Services,D3401,28/01/2014,1002797_1,2734.00,Revenue,20016981,SCOPE SECURITY
Oxford City Council,Environmental Development,General Contracted Services,D3401,28/01/2014,46280060_1,2734.00,Revenue,20016981,SCOPE SECURITY
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,18/03/2014,1004120_1,1000.00,Revenue,20016987,SOLE REBEL TAP                                    
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,04/02/2014,1002861_1,700.00,Revenue,20016989,BACKSTAGE SUPPLIES LTD                            
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,25/02/2014,1003777_1,3969.00,Capital,20016993,OXFORDSHIRE WET ROOMS & SHOWERS                   
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,04/03/2014,48020718_1,2000.00,Capital,20016993,OXFORDSHIRE WET ROOMS & SHOWERS                   
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,28/01/2014,47973721_1,5157.30,Revenue,20017042,BANDVULC TRUCK TYRES
Oxford City Council,Direct Services,General Contracted Services,D3401   ,25/03/2014,47974617_2,5596.30,Revenue,20017042,BANDVULC TRUCK TYRES
Oxford City Council,Direct Services,General Contracted Services,D3401   ,25/03/2014,47974652_0,4452.73,Revenue,20017042,BANDVULC TRUCK TYRES
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,04/02/2014,1003209_1,650.00,Revenue,20017066,NEIL C SMITH                                      
Oxford City Council,"Leisure, Parks & Communities",Other Miscellaneous Expenses,D3811,25/03/2014,46280911_1,500.00,Revenue,20017076,STUDENT HUBS
Oxford City Council,Environmental Development,General Contracted Services,D3401,25/02/2014,1003423_1,25000.00,Revenue,20017096,THE LOW CARBON HUB                                
Oxford City Council,Environmental Development,General Contracted Services,D3401,25/02/2014,1003477_1,45501.42,Revenue,20017096,THE LOW CARBON HUB                                
Oxford City Council,Environmental Development,General Contracted Services,D3401,21/01/2014,46279811_1,13304.00,Revenue,20017096,THE LOW CARBON HUB                                
Oxford City Council,Environmental Development,General Contracted Services,D3401,21/01/2014,46279812_1,58525.40,Revenue,20017096,THE LOW CARBON HUB                                
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,14/01/2014,48020559_1,3000.00,Capital,20017120,ADP ARCHITECTS                                    
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,14/01/2014,48020560_1,1900.00,Capital,20017120,ADP ARCHITECTS                                    
Oxford City Council,City Development,Main Contractor,Y021,14/01/2014,48020554_1,2000.00,Capital,20017184,MS TIFFANY M  BLACK                               
Oxford City Council,Suspense,Reactive Maintenance & Minor Repairs,B1101,04/02/2014,46280095_1,639.96,Revenue,20017186,ORONA LTD                                         
Oxford City Council,"Leisure, Parks & Communities",Instructors & Coaching Fees,D3413,25/03/2014,46280936_1,3092.50,Revenue,20017212,HNTC CONCULTANTS                                  
Oxford City Council,"Leisure, Parks & Communities",Instructors & Coaching Fees,D3413,25/02/2014,1003796_1,635.00,Revenue,20017238,ENRIQUE GUILLEN                                   
Oxford City Council,"Policy, Culture and Communication",Consultants Fees,D3411,25/02/2014,1003849_1,4400.00,Revenue,20017251,ANNA WRIGHT CONSULTING                            
Oxford City Council,"Policy, Culture and Communication",Consultants Fees,D3411,11/03/2014,1004149_1,3300.00,Revenue,20017251,ANNA WRIGHT CONSULTING                            
Oxford City Council,"Policy, Culture and Communication",Consultants Fees,D3411,11/03/2014,1004170_1,2970.00,Revenue,20017251,ANNA WRIGHT CONSULTING                            
Oxford City Council,Direct Services,Materials,D3021   ,04/02/2014,60015506_1,740.39,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Direct Services,Materials,D3021   ,04/02/2014,60015507_1,727.23,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Direct Services,Materials,D3021   ,11/02/2014,60015727_1,1183.79,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Direct Services,Materials,D3021   ,25/02/2014,60016304_1,802.48,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Direct Services,Materials,D3021,04/03/2014,60016750_0,615.45,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Direct Services,Materials,D3021,04/03/2014,60016796_1,1828.57,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Direct Services,Materials,D3021,04/03/2014,60016858_1,553.66,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,25/02/2014,48020679_1,649.40,Capital,20017269,CROFT BUILDING & CONSERVATION LTD                 
Oxford City Council,Finance,Consultants Fees,D3411,18/02/2014,1003176_1,1680.00,Revenue,20017312,WILLIAMS WOODWARD LTD                             
Oxford City Council,Regeneration and Major Projects Team,Counsel & External Legal Fees,D3417,11/03/2014,1003800_1,1750.00,Revenue,20017336,TAMSIN COX                                        
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,18/02/2014,1003722_1,573.75,Revenue,20017357,JOHN ARMSTRONG                                    
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,18/02/2014,46280311_1,1320.00,Revenue,20017388,HYDROCK GROUP LTD.                                
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,18/03/2014,1004118_1,1800.00,Revenue,20017408,RACHEL GILDEA                                     
Oxford City Council,Customer Services,Furniture & Equipment Purchase,D3001,21/01/2014,1003036_1,917.56,Revenue,20017421,HYPERTEC LIMITED                                  
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,11/02/2014,1003484_1,639.38,Revenue,20017422,ARLENE MARTINS                                    
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,11/02/2014,46279667_1,516.00,Revenue,20017422,ARLENE MARTINS                                    
Oxford City Council,Human Resources & Facilities,Storage Costs,D3430,25/02/2014,1003805_1,2200.00,Revenue,20017430,CARTERTON COMMUNITY COLLEGE                       
Oxford City Council,"Leisure, Parks & Communities",Instructors & Coaching Fees,D3413,28/01/2014,46280028_1,1650.00,Revenue,20017430,CARTERTON COMMUNITY COLLEGE                       
Oxford City Council,"Leisure, Parks & Communities",Instructors & Coaching Fees,D3413,04/02/2014,46280106_1,1650.00,Revenue,20017430,CARTERTON COMMUNITY COLLEGE                       
Oxford City Council,Finance,General Contracted Services,D3401,25/02/2014,1003707_1,38475.00,Revenue,20017442,ERNST & YOUNG LLP                                 
Oxford City Council,Direct Services,Materials,D3021,21/01/2014,60014869_1,987.50,Revenue,20017472,TACTILE PAVING SERVICES LTD.                      
Oxford City Council,HRA,Main Contractor,Y021,04/03/2014,48020725_1,965.00,Capital,20017474,NEWMAN BUILDING SOLUTIONS                         
Oxford City Council,Regeneration and Major Projects Team,Away Days,A0635,14/01/2014,1002813_1,1327.00,Revenue,20017520,SPACE2THINK LTD                                   
Oxford City Council,"Leisure, Parks & Communities",Temporary Bureau Staffing,A0108,18/02/2014,1003696_1,560.00,Revenue,20017523,DRS FINANCE LTD                                   
Oxford City Council,Housing and Property,Furniture & Equipment Purchase,D3001,18/03/2014,1004346_1,718.00,Revenue,20017538,BEDS 2 U LTD                                      
Oxford City Council,Suspense,Child Care Vouchers,A0709,14/01/2014,46279712_1,15015.46,Revenue,20017541,KIDSUNLIMITED GROUP LTD                           
Oxford City Council,Suspense,Child Care Vouchers,A0709,14/01/2014,46279712_2,232.74,Revenue,20017541,KIDSUNLIMITED GROUP LTD                           
Oxford City Council,Suspense,Child Care Vouchers,A0709,18/02/2014,46280322_1,14969.46,Revenue,20017541,KIDSUNLIMITED GROUP LTD                           
Oxford City Council,Suspense,Child Care Vouchers,A0709,18/02/2014,46280322_2,232.03,Revenue,20017541,KIDSUNLIMITED GROUP LTD                           
Oxford City Council,Suspense,Child Care Vouchers,A0709,18/03/2014,46280684_1,15598.46,Revenue,20017541,KIDSUNLIMITED GROUP LTD                           
Oxford City Council,Suspense,Child Care Vouchers,A0709,18/03/2014,46280684_2,241.78,Revenue,20017541,KIDSUNLIMITED GROUP LTD                           
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,18/02/2014,1003667_1,625.00,Revenue,20017555,CU TRUST T/A CHILDREN'S UNIVERSITY                
Oxford City Council,"Leisure, Parks & Communities",Furniture & Equipment Purchase,D3001,25/03/2014,1004526_1,2440.00,Revenue,20017582,CYCLING PROJECTS                                  
Oxford City Council,Direct Services,Licences (Non-Transport),D3804   ,14/01/2014,47973586_0,2417.00,Revenue,20017593,SUPPLY UK HIRE SHOPS LTD                          
Oxford City Council,Direct Services,Licences (Non-Transport),D3804   ,21/01/2014,47973655_0,1012.00,Revenue,20017593,SUPPLY UK HIRE SHOPS LTD                          
Oxford City Council,Direct Services,Licences (Non-Transport),D3804   ,21/01/2014,47973662_1,1012.00,Revenue,20017593,SUPPLY UK HIRE SHOPS LTD                          
Oxford City Council,Direct Services,Licences (Non-Transport),D3804   ,21/01/2014,47973664_1,1012.00,Revenue,20017593,SUPPLY UK HIRE SHOPS LTD                          
