Body Name,Organisatonal Unit,Expenditure Category,Expenditure Code,Paid Date,Trans No,Amount,Type,Supplier ID,Supplier Name
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,14/04/2015,60036583_1,9200,Revenue,20014748,G P FABRICATIONS
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,14/04/2015,60036585_1,4200,Revenue,20014748,G P FABRICATIONS
Oxford City Council,Direct Services,Fuel Purchase (Stock),C2003,07/04/2015,47979531_2,28500.48,Revenue,20014757,HARVEST ENERGY LIMITED
Oxford City Council,Direct Services,Fuel Purchase (Stock),C2003,07/04/2015,47979558_0,28746.3,Revenue,20014757,HARVEST ENERGY LIMITED
Oxford City Council,Direct Services,Fuel Purchase (Stock),C2003,12/05/2015,47979809_1,8678.11,Revenue,20014757,HARVEST ENERGY LIMITED
Oxford City Council,Direct Services,Fuel Purchase (Stock),C2003   ,09/06/2015,47980218_1,29914.5,Revenue,20014757,HARVEST ENERGY LIMITED
Oxford City Council,Direct Services,Fuel Purchase (Stock),C2003,09/06/2015,47980226_0,33878.79,Revenue,20014757,HARVEST ENERGY LIMITED
Oxford City Council,Business Improvement,External Telephone Charges,D3503,28/04/2015,1015489_1,30310.85,Revenue,20014760,BT PAYMENT SERVICES
Oxford City Council,Community Services,Hardware Rental,D3521,28/04/2015,1015772_1,1230,Revenue,20014760,BT PAYMENT SERVICES
Oxford City Council,Assistant Chief Executive,Other Contributions,Y995,30/06/2015,1017962_1,3000,Capital,20014760,BT PAYMENT SERVICES
Oxford City Council,Transformation,Consultants Fees,D3411,14/04/2015,1015012_1,3019.5,Revenue,20014766,Q2 LIMITED
Oxford City Council,Transformation,Consultants Fees,D3411,14/04/2015,1015013_1,2079,Revenue,20014766,Q2 LIMITED
Oxford City Council,Transformation,Consultants Fees,D3411,14/04/2015,1015014_1,693,Revenue,20014766,Q2 LIMITED
Oxford City Council,Business Improvement,Consultants Fees,D3411,14/04/2015,1015018_1,2772,Revenue,20014766,Q2 LIMITED
Oxford City Council,Business Improvement,Consultants Fees,D3411,21/04/2015,1015226_1,2425.5,Revenue,20014766,Q2 LIMITED
Oxford City Council,Suspense,Cycle Scheme 2008/09,A0965,07/04/2015,46285337_1,833.33,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Suspense,Cycle Scheme 2008/09,A0965,14/04/2015,46285442_1,829.5,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Financial Services,Cycle Scheme 2008/09,A0965,14/04/2015,46285442_2,3,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Suspense,Cycle Scheme 2008/09,A0965,19/05/2015,46285823_1,1122.63,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Suspense,Cycle Scheme 2008/09,A0965,19/05/2015,46285823_2,12.49,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Direct Services,Cycle Scheme 2008/09,A0965,19/05/2015,46285823_3,3,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Direct Services,Cycle Scheme 2008/09,A0965,19/05/2015,46285823_4,3,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Direct Services,Cycle Scheme 2008/09,A0965,19/05/2015,46285823_5,3,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Suspense,Cycle Scheme 2008/09,A0965,27/05/2015,46285938_1,580.33,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Suspense,Cycle Scheme 2008/09,A0965,27/05/2015,46285938_2,3,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Direct Services,Cycle Scheme 2008/09,A0965,27/05/2015,46285938_3,50,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Suspense,Cycle Scheme 2008/09,A0965,02/06/2015,46286009_1,1106.49,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Suspense,Cycle Scheme 2008/09,A0965,02/06/2015,46286009_2,60,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Direct Services,Cycle Scheme 2008/09,A0965,02/06/2015,46286009_3,3,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Direct Services,Cycle Scheme 2008/09,A0965,02/06/2015,46286009_4,3,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Suspense,Cycle Scheme 2008/09,A0965,09/06/2015,46286155_1,1272.29,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Direct Services,Cycle Scheme 2008/09,A0965,09/06/2015,46286155_2,3,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Direct Services,Cycle Scheme 2008/09,A0965,09/06/2015,46286155_3,3,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Suspense,Cycle Scheme 2008/09,A0965,16/06/2015,46286263_1,746.06,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Suspense,Cycle Scheme 2008/09,A0965,16/06/2015,46286263_2,44.99,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Financial Services,Cycle Scheme 2008/09,A0965,16/06/2015,46286263_3,3,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Direct Services,Cycle Scheme 2008/09,A0965,16/06/2015,46286263_4,3,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Suspense,Cycle Scheme 2008/09,A0965,23/06/2015,46286295_1,830.33,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Direct Services,Cycle Scheme 2008/09,A0965,23/06/2015,46286295_2,3,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Suspense,Cycle Scheme 2008/09,A0965,30/06/2015,46286404_1,566.98,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Direct Services,Cycle Scheme 2008/09,A0965,30/06/2015,46286404_2,3,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Organisational Development,Books & Publications,D3302,16/06/2015,1017385_1,725.5,Revenue,20014877,GORDONS SOLICITORS LLP
Oxford City Council,Community Services,General Contracted Services,D3401,28/04/2015,1015514_1,3500,Revenue,20014907,TEI WILLIAMS PRESS & ARTS MARKETING
Oxford City Council,Community Services,General Contracted Services,D3401,16/06/2015,1017194_1,650,Revenue,20014907,TEI WILLIAMS PRESS & ARTS MARKETING
Oxford City Council,Community Services,CCTV,B1246,06/05/2015,1015852_1,11532,Revenue,20014935,COMPUTERISED & DIGITAL SECURITY SYSTEMS LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,28/04/2015,60037117_0,1900,Revenue,20014940,B S GLASS AND GLAZING LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,30/06/2015,60040284_0,676.96,Revenue,20014940,B S GLASS AND GLAZING LTD
Oxford City Council,Housing and Property,Counsel & External Legal Fees,D3417,27/05/2015,1016450_1,3812.5,Revenue,20014951,MR LINDSAY JOHNSON
Oxford City Council,Community Services,Photocopying/Paper Supplies,D3306,14/04/2015,1015047_1,2340.38,Revenue,20015058,CLEAR CHANNEL UK LTD                              
Oxford City Council,Direct Services,General Contracted Services,D3401,09/06/2015,1017124_1,1100,Revenue,20015074,CLEAR SKIES SOFTWARE                              
Oxford City Council,Community Services,Furniture & Equipment Purchase,D3001,21/04/2015,1015240_1,2858,Revenue,20015096,CPS MANUFATURING CO                               
Oxford City Council,Business Improvement,General Stationery Supplies,D3301,07/04/2015,1014879_1,1245,Revenue,20015097,HOUND ENVELOPES LTD                               
Oxford City Council,Business Improvement,General Stationery Supplies,D3301,02/06/2015,1016484_1,1187,Revenue,20015097,HOUND ENVELOPES LTD                               
Oxford City Council,Business Improvement,General Stationery Supplies,D3301,02/06/2015,1016484_2,118.7,Revenue,20015097,HOUND ENVELOPES LTD                               
Oxford City Council,Business Improvement,General Stationery Supplies,D3301,02/06/2015,1016485_1,664.5,Revenue,20015097,HOUND ENVELOPES LTD                               
Oxford City Council,Direct Services,Subscriptions,D3703   ,09/06/2015,60039025_1,1500,Revenue,20015107,DIALOGUE COMMUNICATIONS LTD                       
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,14/04/2015,1014164_1,11230,Capital,20015140,Redacted personal data
Oxford City Council,Direct Services,Contract Plant Hire,C2402,10/04/2015,1015091_1,570,Revenue,20015147,DBM HIRE LIMITED
Oxford City Council,Direct Services,Postage & Carriage,D3501,10/04/2015,1015091_2,120,Revenue,20015147,DBM HIRE LIMITED
Oxford City Council,Direct Services,Contract Plant Hire,C2402,28/04/2015,1015457_1,510,Revenue,20015147,DBM HIRE LIMITED
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,30/06/2015,46286429_1,864.75,Revenue,20015204,A B I PROPERTIES                                  
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,30/06/2015,46286430_1,789.96,Revenue,20015204,A B I PROPERTIES                                  
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,30/06/2015,46286432_1,857.1,Revenue,20015204,A B I PROPERTIES                                  
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,30/06/2015,46286434_1,581.81,Revenue,20015204,A B I PROPERTIES                                  
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,30/06/2015,46286436_1,865.56,Revenue,20015204,A B I PROPERTIES                                  
Oxford City Council,Community Services,Furniture & Equipment Purchase,D3001,07/04/2015,1014834_1,3000,Revenue,20015211,FUSION LIFESTYLE                                  
Oxford City Council,Community Services,General Contracted Services,D3401,28/04/2015,1015505_1,52548.25,Revenue,20015211,FUSION LIFESTYLE                                  
Oxford City Council,Community Services,General Contracted Services,D3401,28/04/2015,1015528_1,5200,Revenue,20015211,FUSION LIFESTYLE                                  
Oxford City Council,Community Services,Equipment Hire Charges,D3006,28/04/2015,1015546_1,1175,Revenue,20015211,FUSION LIFESTYLE                                  
Oxford City Council,Community Services,Equipment Hire Charges,D3006,28/04/2015,1015549_1,1175,Revenue,20015211,FUSION LIFESTYLE                                  
Oxford City Council,Community Services,Contributions,D3702,28/04/2015,1015555_1,852.8,Revenue,20015211,FUSION LIFESTYLE                                  
Oxford City Council,Community Services,Contributions,D3702,28/04/2015,1015557_1,2582.2,Revenue,20015211,FUSION LIFESTYLE                                  
Oxford City Council,Law and Governance,Hire Of Premises/Temp Accom,B1820,27/05/2015,46285849_1,560,Revenue,20015211,FUSION LIFESTYLE                                  
Oxford City Council,Community Services,Services Maintenance (Planned),B1103,02/06/2015,46286031_1,13346.08,Revenue,20015211,FUSION LIFESTYLE                                  
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,07/04/2015,48021172_1,895.3,Capital,20015211,FUSION LIFESTYLE                                  
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,12/05/2015,48021207_1,958,Capital,20015211,FUSION LIFESTYLE                                  
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,27/05/2015,48021230_1,985,Capital,20015211,FUSION LIFESTYLE                                  
Oxford City Council,Direct Services,Materials,D3021   ,07/04/2015,60036154_2,1127.32,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021   ,07/04/2015,60036155_0,6700,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Suspense,Materials,D3021   ,07/04/2015,60036158_0,631.68,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021,14/04/2015,60036179_1,964,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021,14/04/2015,60036259_1,2077.89,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021,14/04/2015,60036430_0,4350,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021,14/04/2015,60036431_2,2322.48,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021,14/04/2015,60036434_0,4930.26,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021,14/04/2015,60036435_2,1706.88,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Suspense,Materials,D3021   ,28/04/2015,60037180_1,1687.36,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Suspense,Materials,D3021   ,28/04/2015,60037376_1,631.68,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021   ,28/04/2015,60037377_0,597,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021   ,12/05/2015,60037792_1,2244,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021   ,19/05/2015,60038085_0,3500,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021   ,02/06/2015,60038722_0,2430.83,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Suspense,Materials,D3021   ,02/06/2015,60038742_0,597,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Suspense,Materials,D3021   ,09/06/2015,60039041_1,631.68,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021   ,09/06/2015,60039287_1,1062.97,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021   ,09/06/2015,60039288_0,2927.3,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Suspense,Materials,D3021   ,16/06/2015,60039431_1,588.56,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021   ,16/06/2015,60039637_1,888,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Direct Services,Materials,D3021   ,16/06/2015,60039642_0,2748,Revenue,20015230,MERKKO ENTERPRISES LIMITED                        
Oxford City Council,Community Services,Grants,D3701,28/04/2015,46285579_1,2000,Revenue,20015250,THE OXFORD PHILOMUSICA                            
Oxford City Council,Assistant Chief Executive,Software Maintenance/Running Costs,D3513,07/04/2015,1014891_1,5400,Revenue,20015282,INOVEM LTD                                        
Oxford City Council,Assistant Chief Executive,Software Maintenance/Running Costs,D3513,07/04/2015,1014891_2,250,Revenue,20015282,INOVEM LTD                                        
Oxford City Council,Community Services,General Contracted Services,D3401,21/04/2015,46285506_1,6629.68,Revenue,20015339,THE GROUNDWORK SOUTH TRUST LTD
Oxford City Council,Community Services,General Contracted Services,D3401,21/04/2015,46285510_1,1072,Revenue,20015339,THE GROUNDWORK SOUTH TRUST LTD
Oxford City Council,Direct Services,Materials,D3021,21/04/2015,46285568_1,2090,Revenue,20015339,THE GROUNDWORK SOUTH TRUST LTD
Oxford City Council,Community Services,General Contracted Services,D3401,30/06/2015,46286387_1,3212,Revenue,20015339,THE GROUNDWORK SOUTH TRUST LTD
Oxford City Council,Community Services,Main Contractor,Y021,21/04/2015,48021194_1,2643.2,Capital,20015339,THE GROUNDWORK SOUTH TRUST LTD
Oxford City Council,Community Services,Main Contractor,Y021,21/04/2015,48021195_1,2560,Capital,20015339,THE GROUNDWORK SOUTH TRUST LTD
Oxford City Council,Community Services,Main Contractor,Y021,21/04/2015,48021196_1,1235.2,Capital,20015339,THE GROUNDWORK SOUTH TRUST LTD
Oxford City Council,Community Services,Main Contractor,Y021,27/05/2015,48021225_1,29751,Capital,20015339,THE GROUNDWORK SOUTH TRUST LTD
Oxford City Council,Community Services,Main Contractor,Y021,27/05/2015,48021226_1,1041,Capital,20015339,THE GROUNDWORK SOUTH TRUST LTD
Oxford City Council,Community Services,Main Contractor,Y021,27/05/2015,48021227_1,4800,Capital,20015339,THE GROUNDWORK SOUTH TRUST LTD
Oxford City Council,Community Services,Main Contractor,Y021,27/05/2015,48021228_1,4997.58,Capital,20015339,THE GROUNDWORK SOUTH TRUST LTD
Oxford City Council,Community Services,Main Contractor,Y021,16/06/2015,48021246_1,5770,Capital,20015339,THE GROUNDWORK SOUTH TRUST LTD
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,30/06/2015,46286388_1,731.04,Revenue,20015351,ADMIRAL HOMES                                     
Oxford City Council,Direct Services,Materials,D3021   ,07/04/2015,60035837_2,1792,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Materials,D3021,14/04/2015,60036396_1,1717.5,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Materials,D3021,14/04/2015,60036515_1,1343,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Materials,D3021,14/04/2015,60036602_0,1327.5,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Materials,D3021,14/04/2015,60036603_2,568.5,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Materials,D3021,14/04/2015,60036604_0,1601.28,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Materials,D3021,14/04/2015,60036605_2,857,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Materials,D3021   ,28/04/2015,60037017_0,754.4,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Materials,D3021   ,28/04/2015,60037018_1,564.48,Revenue,20015370,TIMBERYTE                                         
Oxford City Council,Direct Services,Materials,D3021   ,28/04/2015,60037099_0,1701.48,Revenue,20015370,TIMBERYTE                                         
